WMSize,DurLevel,TPresent,NT,gap,NSub,curDur,repDur,presentColorDeg,respColorDeg,WMRP,WMTestTime,repWaitTime
5,2,1,291,1,1,0.8,0.678062,0.436332313,0.436332313,1,0.5811022,0.3456719
5,5,1,292,1,1,1.7,1.1899462,2.181661565,2.181661565,2,2.5323792,0.2829467
3,5,1,293,1,1,1.7,1.3578912,2.443460953,2.443460953,1,1.3645321,0.5403569
3,2,1,294,1,1,0.8,0.9817958,5.777039824,5.777039824,2,0.8432001,0.6230699
1,2,2,295,1,1,0.8,0.8379938,1.535889742,3.577924967,2,0.649638,0.8904859
1,3,1,296,1,1,1.1,1.0700157,2.49582083,2.49582083,1,1.6890835,0.5247926
5,4,2,297,1,1,1.4,1.1658404,5.916666164,4.904375198,2,1.0467486,0.3429657
5,1,1,298,1,1,0.5,0.582006,5.218534463,5.218534463,1,3.4414332,0.5462354
1,4,2,299,1,1,1.4,1.4700781,1.343903524,1.483529864,1,0.621660842,0.3294206
5,2,2,300,1,1,0.8,1.0299689,3.159045946,5.916666164,2,0.7970818,0.3023046
5,4,1,301,2,1,1.4,1.9100082,5.672320069,5.672320069,2,3.25492672,0.4903612
5,2,2,302,2,1,0.8,1.1179228,2.757620218,3.543018382,2,2.8252778,0.5259548
1,4,1,303,2,1,1.4,1.0458521,1.989675347,1.989675347,1,0.3411279,0.3776485
3,2,2,304,2,1,0.8,1.0218992,2.513274123,5.811946409,2,0.6810606,0.288482
3,3,2,305,2,1,1.1,0.8699828,0.453785606,0.872664626,2,0.8286445,0.3943893
5,3,2,306,2,1,1.1,1.0940076,2.251474735,5.846852994,2,1.02691592,0.3605477
1,1,2,307,2,1,0.5,0.4462597,4.869468613,3.455751919,2,0.4212694,0.51101
5,5,1,308,2,1,1.7,1.5579573,5.026548246,5.026548246,2,2.258241,0.3287385
5,1,1,309,2,1,0.5,0.6460907,4.520402763,4.520402763,1,3.852508,0.4852992
1,2,1,310,2,1,0.8,0.6539176,2.07694181,2.07694181,1,0.2975098,0.3160298
3,5,2,311,2,1,1.7,1.1978626,1.343903524,0.663225116,1,4.0275063,0.3150692
1,4,2,312,2,1,1.4,1.23788,1.186823891,0.767944871,1,0.81420122,0.4117633
5,4,2,313,2,1,1.4,1.3100498,3.019419606,0.645771823,1,3.3315329,0.2951402
1,3,2,314,2,1,1.1,1.2459508,4.991641661,0.942477796,2,4.873553742,0.5157425
3,1,1,315,2,1,0.5,0.5179819,4.188790205,4.188790205,1,0.63271141,0.2843829
5,5,2,316,2,1,1.7,1.1659604,4.590215933,2.740166926,2,2.3960811,0.3569404
5,2,1,317,2,1,0.8,1.246031,4.066617157,4.066617157,2,0.9384657,0.3498462
1,5,1,318,2,1,1.7,1.5579344,3.351032164,3.351032164,1,0.5705044,0.5462438
3,3,1,319,2,1,1.1,1.2139984,4.36332313,4.36332313,1,1.0848398,0.4010994
3,1,2,320,2,1,0.5,0.4220534,3.839724354,5.166174586,2,4.1815505,0.3188816
3,4,1,321,2,1,1.4,0.9340156,2.879793266,2.879793266,1,1.0265555,0.5120034
3,4,2,322,2,1,1.4,1.454054,2.757620218,4.118977035,2,1.674029464,0.4748361
5,1,2,323,2,1,0.5,0.54985,1.588249619,0.733038286,2,1.2075849,0.2844074
3,2,1,324,2,1,0.8,0.6299798,1.483529864,1.483529864,1,3.0326618,0.6725887
1,1,1,325,2,1,0.5,0.469789,1.850049007,1.850049007,1,0.3288799,0.3409974
1,2,2,326,2,1,0.8,0.7099442,5.462880559,0.907571211,2,0.3695385,0.2848525
1,3,1,327,2,1,1.1,1.0538989,3.385938749,3.385938749,1,0.3731123,0.3279201
3,5,1,328,2,1,1.7,1.0940344,1.989675347,1.989675347,1,2.1816849,0.3634489
1,5,2,329,2,1,1.7,1.4619427,5.305800926,1.117010721,2,0.44851942,1.1317621
5,3,1,330,2,1,1.1,1.0460024,2.199114858,2.199114858,2,1.321947864,0.5077421
1,2,1,331,2,1,0.8,1.0620818,5.951572749,5.951572749,1,0.5556488,0.4515136
1,3,2,332,2,1,1.1,0.8060197,0.453785606,5.480333851,2,0.5219551,0.314535
3,2,2,333,2,1,0.8,0.8138721,4.136430327,0.471238898,2,1.07503952,0.5824424
5,1,1,334,2,1,0.5,0.6620513,0.855211333,0.855211333,1,1.9894668,0.4451649
5,2,1,335,2,1,0.8,0.5178509,1.745329252,1.745329252,1,1.5911266,0.4075035
1,1,2,336,2,1,0.5,0.5099798,2.199114858,1.466076572,2,0.581396442,0.5728642
3,5,1,337,2,1,1.7,0.9980753,3.403392041,3.403392041,1,1.9801331,0.3077408
3,5,2,338,2,1,1.7,1.2380457,5.340707511,5.934119457,2,0.5772052,0.8983398
3,3,2,339,2,1,1.1,0.9817862,4.660029103,4.08407045,2,0.7345424,0.3512842
3,2,1,340,2,1,0.8,0.7259963,3.926990817,3.926990817,1,1.2323787,0.6422762
1,4,1,341,2,1,1.4,1.1977227,3.438298626,3.438298626,1,0.9642251,0.416498
1,5,2,342,2,1,1.7,0.9579797,0.523598776,0.226892803,1,0.992833,0.602868
1,5,1,343,2,1,1.7,1.1899757,0.436332313,0.436332313,1,0.465603,0.4380583
5,3,2,344,2,1,1.1,1.1900563,1.884955592,5.794493117,2,2.2493184,0.588033
5,4,1,345,2,1,1.4,1.2619475,6.003932627,6.003932627,1,1.1192788,0.2889316
1,4,2,346,2,1,1.4,1.2297945,4.694935688,1.151917306,1,0.7862631,0.315816
5,2,2,347,2,1,0.8,0.9733361,5.899212872,4.276056667,1,1.1792541,0.3568092
3,1,1,348,2,1,0.5,0.5018898,1.605702912,1.605702912,1,0.7112336,0.4654864
3,4,1,349,2,1,1.4,0.9340082,5.811946409,5.811946409,1,1.1751359,0.2998014
3,1,2,350,2,1,0.5,0.6219373,5.637413484,3.892084232,2,2.2524548,0.3093386
1,3,1,351,2,1,1.1,0.9179569,3.473205211,3.473205211,1,0.4840937,0.4876341
1,1,1,352,2,1,0.5,0.5339895,1.692969374,1.692969374,2,0.8813629,0.2859307
5,1,2,353,2,1,0.5,0.4699749,1.169370599,1.326450232,1,1.2073114,0.3474985
5,5,1,354,2,1,1.7,1.2059517,3.752457892,3.752457892,1,1.0761418,0.5001714
5,4,2,355,2,1,1.4,1.1099064,6.178465552,0.34906585,2,0.874385,0.3943132
1,2,2,356,2,1,0.8,0.7101221,1.448623279,1.483529864,1,0.5631144,0.3282423
5,5,2,357,2,1,1.7,1.3659965,5.986479334,3.612831552,2,0.8581991,0.3297171
3,3,1,358,2,1,1.1,0.9179748,4.450589593,4.450589593,1,2.0486255,0.3084036
5,3,1,359,2,1,1.1,0.893979,2.879793266,2.879793266,1,0.6307932,0.3479795
3,4,2,360,2,1,1.4,0.9819062,1.448623279,4.590215933,1,2.7347456,0.3347259
1,4,1,361,1,1,1.4,1.4696943,5.707226654,5.707226654,1,0.4795001,0.3205266
3,3,2,362,1,1,1.1,0.9893346,1.500983157,0.785398163,2,0.7933709,0.2976382
5,3,2,363,1,1,1.1,1.237021,0.436332313,2.391101075,2,0.7588131,0.2715584
1,4,2,364,1,1,1.4,1.3260594,0.261799388,1.500983157,2,0.7436838,0.2171412
3,4,1,365,1,1,1.4,1.2539541,2.181661565,2.181661565,1,2.197479,0.3790186
5,5,1,366,1,1,1.7,1.5259092,5.986479334,5.986479334,2,1.3599086,0.2498282
1,3,2,367,1,1,1.1,1.1896837,1.780235837,1.658062789,1,0.3996682,0.2860375
3,5,2,368,1,1,1.7,1.4059448,2.757620218,2.879793266,2,1.4268193,0.3408334
5,5,2,369,1,1,1.7,1.5817285,3.159045946,4.904375198,1,2.2922606,0.3997309
1,1,1,370,1,1,0.5,0.5981437,5.742133239,5.742133239,1,0.4450904,0.3261201
1,5,2,371,1,1,1.7,1.6143273,3.141592654,2.338741198,2,0.4489904,0.2715485
1,3,1,372,1,1,1.1,1.2460299,4.817108736,4.817108736,1,1.5559945,0.4517488
1,1,2,373,1,1,0.5,0.613976,1.8675023,2.35619449,2,0.9602023,0.5714412
5,1,1,374,1,1,0.5,0.509758,5.061454831,5.061454831,1,0.64244,0.2950096
5,1,2,375,1,1,0.5,0.5419533,1.500983157,1.239183769,1,2.0977991,0.2620431
5,2,2,376,1,1,0.8,0.8536575,3.909537524,1.692969374,1,1.406856188,0.2637245
3,1,2,377,1,1,0.5,0.5818675,0.942477796,5.497787144,2,1.5247763,0.2909686
3,3,1,378,1,1,1.1,0.9099703,1.204277184,1.204277184,1,1.675183,0.4369066
3,4,2,379,1,1,1.4,1.2140362,0.994837674,5.654866776,2,2.3049871,0.2973622
5,4,2,380,1,1,1.4,0.9900082,0.680678408,4.78220215,2,1.14126081,0.3426663
3,2,1,381,1,1,0.8,0.9339021,2.251474735,2.251474735,1,4.1164475,0.2811298
5,3,1,382,1,1,1.1,1.1980162,4.241150082,4.241150082,2,1.134608619,0.2696959
5,2,1,383,1,1,0.8,0.8864749,6.23082543,6.23082543,1,2.3224922,0.6186047
3,5,1,384,1,1,1.7,1.3819409,2.740166926,2.740166926,1,1.126549341,0.2345033
3,2,2,385,1,1,0.8,1.101984,6.038839212,4.869468613,2,0.982478241,0.3148887
1,2,2,386,1,1,0.8,0.7259871,3.298672286,5.305800926,1,0.708826941,0.256187
3,1,1,387,1,1,0.5,0.4619963,1.710422667,1.710422667,1,0.5867675,0.3096826
1,5,1,388,1,1,1.7,1.1899637,4.555309348,4.555309348,1,2.0234424,0.1444403
1,2,1,389,1,1,0.8,0.9419672,5.899212872,5.899212872,1,0.5467391,0.2878769
5,4,1,390,1,1,1.4,1.1659619,4.258603375,4.258603375,2,1.9640341,0.3893457
5,5,2,391,1,1,1.7,1.46199,3.735004599,2.268928028,2,1.2806132,0.2570927
5,3,2,392,1,1,1.1,1.0220122,4.276056667,3.490658504,2,2.5297337,0.3067942
3,4,1,393,1,1,1.4,1.1658396,3.961897402,3.961897402,1,0.5721473,0.3820692
1,1,2,394,1,1,0.5,0.5339879,0.244346095,1.466076572,2,0.4466702,0.2665653
3,3,1,395,1,1,1.1,0.9258612,5.445427266,5.445427266,1,1.2557623,0.2420838
1,1,1,396,1,1,0.5,0.5499569,0.20943951,0.20943951,1,0.4305026,0.2749553
1,4,1,397,1,1,1.4,1.0606199,1.500983157,1.500983157,1,0.4473833,0.0157181
1,5,2,398,1,1,1.7,1.4541913,1.692969374,2.792526803,2,0.6577091,0.2830233
3,4,2,399,1,1,1.4,1.2459483,2.687807048,2.164208272,2,0.7797942,0.3683435
5,3,1,400,1,1,1.1,1.0940222,2.897246558,2.897246558,2,1.5436321,0.2818901
3,5,2,401,1,1,1.7,1.326073,1.745329252,4.171336912,2,0.810218841,0.2866705
3,1,2,402,1,1,0.5,0.5019211,0.942477796,0.226892803,2,2.1792698,0.2952214
3,1,1,403,1,1,0.5,0.5820213,2.111848395,2.111848395,1,1.1306372,0.289457
5,4,1,404,1,1,1.4,1.0538187,5.078908123,5.078908123,1,2.9652154,0.2868593
5,4,2,405,1,1,1.4,0.9817863,4.869468613,4.049163865,2,1.4400496,0.3199016
5,2,2,406,1,1,0.8,0.8380454,1.169370599,4.694935688,2,0.7338024,0.3033805
5,1,1,407,1,1,0.5,0.582114,5.916666164,5.916666164,2,1.5575355,0.3174545
5,5,1,408,1,1,1.7,1.4138867,0.017453293,0.017453293,1,2.164504,0.2843987
1,2,1,409,1,1,0.8,0.9178725,5.462880559,5.462880559,1,0.4681136,0.2717213
1,4,2,410,1,1,1.4,1.1659862,4.956735076,0.34906585,2,0.3331891,0.2747015
1,3,1,411,1,1,1.1,0.9740114,2.844886681,2.844886681,1,0.5124553,0.4448946
3,3,2,412,1,1,1.1,1.0139789,4.36332313,2.268928028,2,0.8096334,0.2814411
5,1,2,413,1,1,0.5,0.4700703,1.204277184,5.427973974,2,0.5794902,0.3103424
1,2,2,414,1,1,0.8,0.7502279,1.029744259,5.654866776,2,0.4412038,0.2530329
1,5,1,415,1,1,1.7,1.3819872,5.305800926,5.305800926,1,0.8456865,0.3007148
3,2,1,416,1,1,0.8,0.7819545,2.600540585,2.600540585,1,0.5122125,0.2534544
3,5,1,417,1,1,1.7,1.2699701,3.577924967,3.577924967,1,0.6396376,0.2732047
3,2,2,418,1,1,0.8,1.0058826,3.333578871,5.044001538,2,4.6809148,0.2626808
5,2,1,419,1,1,0.8,0.9418359,2.443460953,2.443460953,1,1.534614,0.1917498
1,3,2,420,1,1,1.1,1.0539158,3.159045946,6.038839212,2,0.4585928,0.3506239
5,1,2,421,2,1,0.5,0.5658802,1.919862177,3.211405824,1,0.6475725,0.3841654
3,2,1,422,2,1,0.8,0.83786,4.066617157,4.066617157,1,0.7019907,0.3030792
1,4,2,423,2,1,1.4,1.4059406,0.628318531,5.585053606,2,0.5071652,0.3070003
1,4,1,424,2,1,1.4,1.2859512,5.619960191,5.619960191,1,0.4180095,0.5838072
3,5,1,425,2,1,1.7,1.4699896,5.707226654,5.707226654,2,3.080727732,0.9731915
1,1,1,426,2,1,0.5,0.565904,1.518436449,1.518436449,1,0.4686992,0.3070772
5,3,1,427,2,1,1.1,0.9820027,5.497787144,5.497787144,1,0.7373333,0.2791398
1,3,2,428,2,1,1.1,0.9740232,5.253441049,3.193952531,2,0.5531762,0.3290535
1,5,2,429,2,1,1.7,1.3660458,4.118977035,2.268928028,2,0.6121107,0.2562605
3,4,2,430,2,1,1.4,1.1019116,3.124139361,3.089232776,1,0.5128027,0.3087313
3,4,1,431,2,1,1.4,1.1660658,6.003932627,6.003932627,1,1.2011811,0.2450977
1,1,2,432,2,1,0.5,0.4298921,0.314159265,0.017453293,1,0.5482335,0.3344839
5,2,2,433,2,1,0.8,0.6619394,3.106686069,2.652900463,2,0.797616219,0.2955769
5,3,2,434,2,1,1.1,0.9500552,0.174532925,5.567600314,1,1.9420317,0.2913541
1,3,1,435,2,1,1.1,1.2059257,3.281218994,3.281218994,1,0.737891122,0.397763
3,1,2,436,2,1,0.5,0.7099226,1.570796327,3.909537524,2,1.3497615,0.3058577
5,5,2,437,2,1,1.7,1.0616671,1.308996939,0.523598776,1,2.861059619,0.2452751
3,3,1,438,2,1,1.1,1.0860083,1.972222055,1.972222055,1,0.5898063,0.4882407
3,2,2,439,2,1,0.8,1.078017,4.345869837,3.054326191,2,1.821486,0.2710434
1,2,1,440,2,1,0.8,0.6620432,5.829399702,5.829399702,1,1.7412829,0.269389
1,5,1,441,2,1,1.7,1.1818318,4.206243497,4.206243497,1,2.1810274,0.5249089
5,4,2,442,2,1,1.4,1.1500692,5.881759579,5.777039824,2,1.4542283,0.3829996
5,1,1,443,2,1,0.5,0.5579209,4.747295565,4.747295565,2,0.6813216,0.3535388
1,2,2,444,2,1,0.8,0.9498476,5.096361416,3.385938749,2,0.4499693,0.295136
5,5,1,445,2,1,1.7,1.1421181,3.420845334,3.420845334,1,1.3044711,0.2769966
5,4,1,446,2,1,1.4,0.9738837,3.874630939,3.874630939,2,2.6665013,0.4140798
3,5,2,447,2,1,1.7,1.1580047,3.717551307,0.244346095,1,1.3043674,0.277025
3,1,1,448,2,1,0.5,0.534174,4.450589593,4.450589593,2,0.907226832,0.3295398
3,3,2,449,2,1,1.1,0.9658657,0.802851456,0.750491578,1,0.6377489,0.308284
5,2,1,450,2,1,0.8,0.9099753,2.967059728,2.967059728,1,1.7867194,0.269508
3,4,1,451,2,1,1.4,1.5658022,0.663225116,0.663225116,1,3.3461275,0.3130431
1,1,2,452,2,1,0.5,0.4699339,3.508111797,1.204277184,1,3.022637832,0.3231081
5,5,1,453,2,1,1.7,1.3419345,1.710422667,1.710422667,1,0.5268749,0.2834626
5,2,2,454,2,1,0.8,0.8699502,5.759586532,1.884955592,2,1.1203829,0.2987247
1,4,2,455,2,1,1.4,1.1019541,3.159045946,0.855211333,2,0.4424705,0.2690525
5,3,2,456,2,1,1.1,0.9899552,0.20943951,4.01425728,2,0.8481342,0.2699923
1,5,2,457,2,1,1.7,1.0700639,4.398229715,6.003932627,2,1.1858229,0.291687
3,2,2,458,2,1,0.8,1.0140071,0.715584993,4.555309348,2,0.8432206,0.3076626
3,4,2,459,2,1,1.4,1.1580204,2.321287905,3.735004599,2,2.2076005,0.4265471
5,4,1,460,2,1,1.4,1.2781827,3.438298626,3.438298626,1,0.5836364,0.2639892
1,2,1,461,2,1,0.8,0.8220523,1.658062789,1.658062789,1,0.3835756,0.3375683
3,5,2,462,2,1,1.7,1.2859276,5.131268001,0.785398163,2,0.843311,0.269169
3,3,1,463,2,1,1.1,1.2858033,4.188790205,4.188790205,1,0.9218104,0.5508742
5,3,1,464,2,1,1.1,1.2058799,3.246312409,3.246312409,1,0.6025711,0.3063809
5,1,2,465,2,1,0.5,0.5740245,4.328416545,1.832595715,2,0.838855041,0.3431104
5,5,2,466,2,1,1.7,1.3655888,3.769911184,3.228859116,1,0.9615149,0.3711333
1,3,2,467,2,1,1.1,1.1900517,6.126105675,2.967059728,2,4.9607193,0.3204402
1,3,1,468,2,1,1.1,1.1341127,5.986479334,5.986479334,1,0.4919941,0.2718884
3,5,1,469,2,1,1.7,1.6460192,3.263765701,3.263765701,1,1.1984534,0.4373653
1,5,1,470,2,1,1.7,1.3661038,3.159045946,3.159045946,1,0.8057099,0.291604
5,4,2,471,2,1,1.4,1.4219663,5.567600314,2.35619449,2,0.7321511,0.3507786
5,2,1,472,2,1,0.8,0.8699796,6.056292504,6.056292504,2,0.6233925,0.2561301
3,3,2,473,2,1,1.1,1.1979077,3.159045946,1.256637061,1,2.0195133,0.3156986
3,1,1,474,2,1,0.5,0.4780806,0.750491578,0.750491578,1,0.5342555,0.2800417
3,1,2,475,2,1,0.5,0.5818561,0.628318531,1.518436449,2,1.1282999,0.2700751
1,4,1,476,2,1,1.4,0.8299809,5.148721293,5.148721293,1,0.7332945,0.2687249
5,1,1,477,2,1,0.5,0.5019213,6.143558967,6.143558967,2,2.6658589,0.284306
1,1,1,478,2,1,0.5,0.574075,1.727875959,1.727875959,2,0.4770129,0.3246575
1,2,2,479,2,1,0.8,0.8621179,4.555309348,0.174532925,2,0.4255694,0.2749076
3,2,1,480,2,1,0.8,0.7339464,0.907571211,0.907571211,1,1.334733032,0.2497489
5,1,2,481,1,1,0.5,0.6779763,3.368485456,5.881759579,2,0.6657958,0.5425236
3,2,2,482,1,1,0.8,0.8140035,0.244346095,2.862339973,1,2.3433165,0.3201941
5,3,1,483,1,1,1.1,0.805964,5.846852994,5.846852994,1,1.2772235,0.3348129
5,5,1,484,1,1,1.7,1.4296292,0.872664626,0.872664626,1,0.7731812,0.3276225
3,4,2,485,1,1,1.4,1.1660046,3.735004599,3.420845334,2,1.8590523,0.4558328
1,3,1,486,1,1,1.1,1.0218752,1.221730476,1.221730476,1,0.4049559,0.3101094
5,2,1,487,1,1,0.8,0.9420569,6.16101226,6.16101226,2,1.8412268,0.2859981
1,1,1,488,1,1,0.5,0.4539728,3.246312409,3.246312409,1,0.4076426,0.3810148
5,1,1,489,1,1,0.5,0.638114,2.775073511,2.775073511,1,1.9328527,0.252328
1,2,2,490,1,1,0.8,0.8379493,3.019419606,4.08407045,2,0.4435207,0.4001753
3,1,2,491,1,1,0.5,0.5340418,2.338741198,4.764748858,2,0.8014333,0.3029013
5,2,2,492,1,1,0.8,0.6540247,4.328416545,5.480333851,2,0.5948625,0.6423055
1,1,2,493,1,1,0.5,0.4780245,5.986479334,3.455751919,2,0.5210883,0.3920107
1,3,2,494,1,1,1.1,0.9581216,3.316125579,5.009094953,2,0.6508416,0.3147104
3,2,1,495,1,1,0.8,0.7819303,5.166174586,5.166174586,1,0.7407376,0.2501116
3,3,2,496,1,1,1.1,0.9783639,2.28638132,0.506145483,2,0.7608129,0.0159354
5,4,1,497,1,1,1.4,1.1898758,4.537856055,4.537856055,2,0.6280755,0.3079253
5,5,2,498,1,1,1.7,1.7579628,4.869468613,4.398229715,1,0.9289208,0.3201338
3,5,1,499,1,1,1.7,1.5978616,2.984513021,2.984513021,1,0.7672668,0.3531569
3,3,1,500,1,1,1.1,1.2941132,2.530727415,2.530727415,1,3.1380593,0.3008924
5,3,2,501,1,1,1.1,1.0381287,0.942477796,3.420845334,2,0.73911121,0.242296
1,4,2,502,1,1,1.4,1.2858079,4.276056667,0.628318531,2,0.472928,0.3750761
1,5,1,503,1,1,1.7,1.5257995,5.602506899,5.602506899,2,0.4429186,0.3791162
1,2,1,504,1,1,0.8,0.9420806,0.453785606,0.453785606,1,0.5869782,0.3464391
5,4,2,505,1,1,1.4,1.1580282,0.453785606,2.844886681,1,2.342983619,0.2927676
3,4,1,506,1,1,1.4,1.6139688,2.251474735,2.251474735,1,0.9865831,0.2989863
3,5,2,507,1,1,1.7,1.4059387,2.705260341,3.176499239,1,2.8964586,0.2963169
1,5,2,508,1,1,1.7,1.7420359,2.129301687,2.129301687,1,1.1886139,0.3063751
1,4,1,509,1,1,1.4,1.4619107,5.009094953,5.009094953,1,0.4855415,0.2706521
3,1,1,510,1,1,0.5,0.4859238,4.29350996,4.29350996,1,0.9739842,0.2475885
5,1,2,511,1,1,0.5,0.6619502,0.401425728,3.246312409,2,2.0144641,0.3547186
1,2,2,512,1,1,0.8,0.7820219,3.333578871,3.909537524,2,0.4863856,0.3514329
5,3,1,513,1,1,1.1,1.0859322,3.735004599,3.735004599,1,1.0054107,0.2881763
5,5,2,514,1,1,1.7,1.4858619,0.855211333,5.672320069,1,1.7680102,0.2906617
1,3,2,515,1,1,1.1,1.1179308,4.118977035,5.846852994,2,0.4351996,0.2707077
5,1,1,516,1,1,0.5,0.4379606,2.35619449,2.35619449,2,1.1577904,0.3030636
5,3,2,517,1,1,1.1,0.9739908,1.8675023,0.715584993,2,1.4733147,0.2203911
3,5,1,518,1,1,1.7,1.4779976,3.368485456,3.368485456,1,0.8569185,0.2834227
5,4,1,519,1,1,1.4,1.3657015,2.635447171,2.635447171,2,1.9299836,0.2881976
3,2,1,520,1,1,0.8,0.7978371,4.380776423,4.380776423,1,0.5997835,0.2695438
3,2,2,521,1,1,0.8,0.7820029,4.22369679,1.972222055,2,2.698331641,0.4803313
1,2,1,522,1,1,0.8,0.7660364,0.122173048,0.122173048,1,2.4814059,0.2957717
3,3,1,523,1,1,1.1,1.0380384,0.471238898,0.471238898,1,0.6747169,0.2828387
1,1,2,524,1,1,0.5,0.4538904,3.473205211,4.485496178,2,0.52246031,0.3003016
3,4,2,525,1,1,1.4,1.1659038,4.15388362,3.333578871,2,0.944237432,0.3110823
1,5,2,526,1,1,1.7,1.1660493,3.071779484,3.839724354,2,0.5595176,0.3517765
5,5,1,527,1,1,1.7,1.5899695,1.099557429,1.099557429,1,0.946298019,0.4062028
1,4,2,528,1,1,1.4,1.1978249,5.148721293,4.345869837,2,0.4158144,0.2621442
3,1,1,529,1,1,0.5,0.614002,0.855211333,0.855211333,1,1.012435832,0.2840951
3,3,2,530,1,1,1.1,1.0938742,2.408554368,0.087266463,2,3.4406308,0.2334114
1,3,1,531,1,1,1.1,0.9339482,5.689773362,5.689773362,1,0.4336058,0.2364631
1,4,1,532,1,1,1.4,1.3979805,2.268928028,2.268928028,1,0.453997241,0.1853553
1,5,1,533,1,1,1.7,1.6461366,3.211405824,3.211405824,1,0.483959819,0.1932903
3,5,2,534,1,1,1.7,1.5741002,5.654866776,5.061454831,2,1.0641915,0.2696097
5,2,2,535,1,1,0.8,1.0298811,3.071779484,2.600540585,2,0.8886109,0.2311053
3,1,2,536,1,1,0.5,0.6777498,2.181661565,1.727875959,1,1.5040634,0.4907369
5,4,2,537,1,1,1.4,1.1739519,0.157079633,5.427973974,2,1.1336475,0.3252983
5,2,1,538,1,1,0.8,1.0940286,2.635447171,2.635447171,2,1.2799105,0.257668
1,1,1,539,1,1,0.5,0.5017627,1.099557429,1.099557429,1,0.51830461,0.2985194
3,4,1,540,1,1,1.4,1.0219408,2.111848395,2.111848395,1,1.0976774,0.2983627
1,4,1,541,2,1,1.4,1.3580631,4.607669225,4.607669225,1,0.531423897,0.3222613
5,2,2,542,2,1,0.8,0.9336526,0.41887902,3.612831552,2,0.8191083,0.2712858
3,4,1,543,2,1,1.4,1.1818915,5.253441049,5.253441049,1,1.4592101,0.3396739
3,3,1,544,2,1,1.1,1.1738781,5.009094953,5.009094953,1,0.5353158,0.3020059
5,5,2,545,2,1,1.7,1.405946,3.246312409,5.899212872,2,0.8304694,0.3189236
3,2,1,546,2,1,0.8,0.9900799,0.104719755,0.104719755,1,1.454993,0.3024084
3,5,2,547,2,1,1.7,1.0379327,0.261799388,5.846852994,1,2.1432857,0.3542349
3,1,2,548,2,1,0.5,0.6138374,3.717551307,2.548180708,2,0.7182814,0.3107969
5,1,2,549,2,1,0.5,0.5578787,2.268928028,4.380776423,1,1.2167325,0.3028331
5,2,1,550,2,1,0.8,0.822015,5.410520681,5.410520681,1,0.530229,0.2655484
1,1,1,551,2,1,0.5,0.6299482,4.22369679,4.22369679,1,0.5612381,0.2983585
1,1,2,552,2,1,0.5,0.5420272,0.366519143,1.169370599,2,0.659796,0.2721087
1,2,2,553,2,1,0.8,0.7020845,6.038839212,6.283185307,1,0.6080674,0.2747004
5,3,2,554,2,1,1.1,1.0698948,5.148721293,5.881759579,2,1.4827625,0.2848265
3,1,1,555,2,1,0.5,0.4460405,3.193952531,3.193952531,1,1.2683837,0.2686315
3,4,2,556,2,1,1.4,0.9660092,3.717551307,0.872664626,1,2.1971216,0.2989521
5,3,1,557,2,1,1.1,1.1100083,4.799655443,4.799655443,1,2.0713845,0.2907304
1,4,2,558,2,1,1.4,1.3019789,3.036872898,0.872664626,2,0.3805025,0.2462076
1,5,2,559,2,1,1.7,1.3740931,0.06981317,4.660029103,2,0.6847322,0.2907987
5,4,2,560,2,1,1.4,1.2299148,4.555309348,3.735004599,1,1.4083948,0.3224776
3,3,2,561,2,1,1.1,1.3340789,0.122173048,1.832595715,2,0.882258319,0.2533014
5,4,1,562,2,1,1.4,1.3180084,5.497787144,5.497787144,1,2.7078485,0.3041644
1,3,2,563,2,1,1.1,1.4139901,1.361356817,1.919862177,1,0.3504578,0.2608525
5,5,1,564,2,1,1.7,1.5338936,6.003932627,6.003932627,1,1.8014223,0.2776808
3,5,1,565,2,1,1.7,1.6297,1.343903524,1.343903524,1,0.9835905,0.2711338
1,3,1,566,2,1,1.1,1.109948,2.652900463,2.652900463,1,0.425175322,0.3015362
3,2,2,567,2,1,0.8,0.854009,3.228859116,2.181661565,2,0.6571663,0.2572977
5,1,1,568,2,1,0.5,0.5339552,3.263765701,3.263765701,2,1.5363019,0.2681538
1,2,1,569,2,1,0.8,0.6860905,0.610865238,0.610865238,2,0.4817355,0.2842898
1,5,1,570,2,1,1.7,1.349909,3.438298626,3.438298626,1,1.7424406,0.291505
3,5,2,571,2,1,1.7,1.6379258,0.488692191,0.488692191,1,0.8818665,0.3157344
5,5,1,572,2,1,1.7,1.614056,2.530727415,2.530727415,2,1.0617329,0.4516221
1,5,2,573,2,1,1.7,1.510178,3.438298626,0.977384381,2,0.5266023,0.2484481
3,3,2,574,2,1,1.1,0.909872,1.727875959,2.129301687,1,0.8602708,0.2627828
5,2,2,575,2,1,0.8,0.7096818,0.959931089,4.834562028,1,0.5852473,0.243522
5,1,2,576,2,1,0.5,0.517897,5.602506899,1.884955592,2,3.3204313,0.350841
3,1,2,577,2,1,0.5,0.581928,3.700098014,2.530727415,2,0.8137343,0.4171911
1,5,1,578,2,1,1.7,1.3339808,6.16101226,6.16101226,1,1.213463841,0.2984274
1,2,2,579,2,1,0.8,0.9020769,2.792526803,3.665191429,2,0.4268758,0.2943168
3,4,1,580,2,1,1.4,1.3738698,3.019419606,3.019419606,1,1.6233413,0.2352276
5,5,2,581,2,1,1.7,1.2943562,3.420845334,4.520402763,2,2.0255726,0.2675377
