WMSize,DurLevel,TPresent,NT,NSub,curDur,repDur,repWaitTime,WMRP,WMRTTest,Crr,repBias
5,4,1,264,14,1.4,1.6299231,0.4879113,1,0.5642155,1,0.132114678
5,2,2,265,14,0.8,0.7578295,0.5722863,2,0.7197838,1,0.193643362
3,1,1,266,14,0.5,0.7179629,0.4241222,2,1.0911741,1,0.109942646
5,1,2,267,14,0.5,0.5179318,0.6273565,2,0.7820189,1,0.115688098
1,4,1,268,14,1.4,1.6299789,0.4302439,1,0.5487194,1,0.163501429
1,2,2,269,14,0.8,0.8540417,0.5087053,2,0.5189654,1,0.183785275
5,5,2,270,14,1.7,1.7658631,0.7353571,1,1.0045139,1,0.11377451
1,5,2,271,14,1.7,1.8059412,0.596388,2,0.5014382,1,0.104174717
5,3,2,272,14,1.1,1.3500416,0.6136623,2,0.8239,1,0.140282894
1,1,1,273,14,0.5,0.8299776,0.5919494,1,0.7518895,1,0.118539353
5,5,2,274,14,1.7,1.5338938,0.4802812,1,0.77662,1,0.11377451
5,1,2,275,14,0.5,0.55795,0.9210178,2,0.7424949,1,0.115688098
1,4,2,276,14,1.4,1.3980132,0.5107559,2,0.5552835,1,0.163501429
3,1,2,277,14,0.5,0.5020195,0.6033561,1,0.8078023,1,0.109942646
1,4,1,278,14,1.4,1.3899136,0.4239877,1,0.5762961,1,0.163501429
3,3,1,279,14,1.1,1.3817395,0.2326924,1,0.7688803,1,0.070593354
5,2,1,280,14,0.8,0.5979315,0.6086668,1,1.1053224,1,0.193643362
3,4,1,281,14,1.4,1.5418419,0.3853024,1,0.7890558,1,0.15432701
3,1,1,282,14,0.5,0.4858801,0.9172086,1,0.5341444,1,0.109942646
5,4,1,283,14,1.4,1.2699954,0.4221138,2,0.8272257,1,0.132114678
1,3,1,284,14,1.1,1.2219687,0.6197602,1,0.4507993,1,0.069251514
3,4,2,285,14,1.4,1.2299463,0.466997,2,0.5760198,1,0.15432701
1,1,2,286,14,0.5,0.4700368,0.8961636,2,0.5303384,1,0.118539353
1,3,2,287,14,1.1,1.2459518,0.5944236,2,0.4977807,1,0.069251514
1,5,1,288,14,1.7,1.5339488,0.4817978,1,0.5299188,1,0.104174717
5,1,1,289,14,0.5,0.7100884,0.6179425,2,1.0938818,1,0.115688098
1,2,1,290,14,0.8,0.605906,0.670215,1,0.4599383,1,0.183785275
5,5,1,291,14,1.7,1.5980743,0.4763477,2,0.7462664,1,0.11377451
5,3,1,292,14,1.1,1.1659487,0.4744223,-1,2.0000354,1,0.140282894
1,2,2,293,14,0.8,0.7897811,0.5457892,2,0.5251312,1,0.183785275
3,2,2,294,14,0.8,0.8220304,0.8291338,2,0.5960488,1,0.197596593
5,2,2,295,14,0.8,0.7818308,0.5401469,2,0.6160842,1,0.193643362
5,4,2,296,14,1.4,1.5339163,0.791952,2,0.5160373,1,0.132114678
3,2,1,297,14,0.8,0.7500765,0.6441532,1,0.5251067,1,0.197596593
3,3,2,298,14,1.1,1.1579828,0.4691888,2,0.6371873,1,0.070593354
3,5,2,299,14,1.7,1.5659351,0.437303,2,0.6380741,1,0.135369893
3,5,1,300,14,1.7,1.5419889,0.6358863,1,0.485775,1,0.135369893
1,4,2,301,14,1.4,1.6298141,0.5582334,1,0.4793114,1,0.163501429
5,1,2,302,14,0.5,0.4778502,0.6714664,2,0.5703106,1,0.115688098
1,5,1,303,14,1.7,1.5819908,0.5622285,1,0.5174222,1,0.104174717
1,3,2,304,14,1.1,1.3179104,0.5181885,2,0.5254322,1,0.069251514
1,5,2,305,14,1.7,1.350055,0.5815025,2,0.5211976,1,0.104174717
5,1,1,306,14,0.5,0.5340415,0.8571213,1,1.0583102,1,0.115688098
3,5,2,307,14,1.7,1.6620807,0.4343241,2,0.9273286,1,0.135369893
1,2,2,308,14,0.8,1.2459674,0.655719,1,0.6925425,1,0.183785275
3,5,1,309,14,1.7,1.5100303,0.4849607,2,1.0301492,1,0.135369893
5,2,2,310,14,0.8,1.2299616,0.6223178,2,0.6691368,1,0.193643362
3,4,2,311,14,1.4,1.437957,0.3256295,2,0.7437272,1,0.15432701
5,3,1,312,14,1.1,1.2219381,0.5123284,1,0.8838515,1,0.140282894
5,5,1,313,14,1.7,1.4220167,1.0360724,2,0.6906719,1,0.11377451
1,4,1,314,14,1.4,1.7019832,1.0428408,1,0.4862206,1,0.163501429
3,1,1,315,14,0.5,0.5898942,1.0307093,1,0.6864035,1,0.109942646
1,2,1,316,14,0.8,0.9177494,0.6788477,1,0.5916587,1,0.183785275
1,3,1,317,14,1.1,1.2859455,0.6477652,1,0.4833431,1,0.069251514
3,2,1,318,14,0.8,0.8060127,0.5313018,1,1.1024829,1,0.197596593
3,1,2,319,14,0.5,0.7660235,0.8548402,2,0.6148002,1,0.109942646
3,2,2,320,14,0.8,1.1898981,0.7050692,2,0.8862053,1,0.197596593
5,5,2,321,14,1.7,1.5099178,0.5265979,2,0.5822639,1,0.11377451
5,4,2,322,14,1.4,1.4858793,0.5823632,2,1.1566436,1,0.132114678
5,2,1,323,14,0.8,1.1899129,0.5405507,1,1.0241344,1,0.193643362
1,1,2,324,14,0.5,0.4300168,0.8881159,2,0.4762649,1,0.118539353
5,3,2,325,14,1.1,0.8460188,0.7886367,2,0.7802806,1,0.140282894
3,3,1,326,14,1.1,1.1738534,0.6923174,1,0.610575,1,0.070593354
5,4,1,327,14,1.4,1.2219179,0.5469499,1,0.8049749,1,0.132114678
3,3,2,328,14,1.1,1.1898526,0.6774134,2,0.5873429,1,0.070593354
1,1,1,329,14,0.5,0.5258654,0.9236142,1,0.4580328,1,0.118539353
3,4,1,330,14,1.4,1.1979432,0.4823193,1,0.503963,1,0.15432701
5,3,2,331,14,1.1,1.1660792,0.5358694,2,0.5726869,1,0.140282894
5,3,1,332,14,1.1,1.2298923,0.5650442,1,0.6621644,1,0.140282894
3,2,2,333,14,0.8,0.7979927,0.5501259,2,0.8330438,1,0.197596593
1,4,2,334,14,1.4,1.3180161,0.6890057,2,0.5295551,1,0.163501429
1,1,1,335,14,0.5,0.5099667,0.9856737,1,0.5666306,1,0.118539353
1,1,2,336,14,0.5,0.5740444,0.7024715,2,0.5484406,1,0.118539353
5,1,1,337,14,0.5,0.5659989,0.7163889,2,0.7858454,1,0.115688098
5,5,2,338,14,1.7,1.5818724,0.4264953,2,0.7309885,1,0.11377451
3,3,2,339,14,1.1,1.2938914,0.3870997,2,0.6245087,1,0.070593354
3,5,2,340,14,1.7,1.5980347,0.5021831,2,0.6272618,1,0.135369893
3,1,1,341,14,0.5,0.7341168,0.6595474,1,0.9168055,1,0.109942646
5,2,1,342,14,0.8,0.7898442,0.7168721,1,0.8972929,1,0.193643362
5,2,2,343,14,0.8,0.7337461,0.601689,2,1.0850113,1,0.193643362
5,1,2,344,14,0.5,0.5421226,0.5891494,2,0.7127123,1,0.115688098
3,1,2,345,14,0.5,0.7020776,0.7686619,2,0.6625878,1,0.109942646
5,4,2,346,14,1.4,1.2220084,0.4627028,2,0.7561026,1,0.132114678
3,5,1,347,14,1.7,1.6700758,0.4523502,2,0.8481112,1,0.135369893
3,3,1,348,14,1.1,1.1979083,0.5364372,1,0.5637212,1,0.070593354
3,2,1,349,14,0.8,0.7738022,0.4599157,1,0.5232932,1,0.197596593
1,5,2,350,14,1.7,1.6297914,0.4995135,2,0.6230736,1,0.104174717
1,3,1,351,14,1.1,1.2699264,0.3590863,1,0.4786925,1,0.069251514
5,4,1,352,14,1.4,1.5817381,0.4147396,1,0.7115214,1,0.132114678
1,4,1,353,14,1.4,1.605918,0.4159708,1,0.5037807,1,0.163501429
5,5,1,354,14,1.7,1.6858815,0.3278911,1,0.8882349,1,0.11377451
3,4,1,355,14,1.4,1.6058951,0.6722045,1,0.5658144,1,0.15432701
1,2,2,356,14,0.8,1.245815,0.4939101,1,0.6171569,1,0.183785275
1,5,1,357,14,1.7,1.6539643,0.4251854,1,0.4788299,1,0.104174717
1,2,1,358,14,0.8,1.1819679,0.4227882,1,0.5113192,1,0.183785275
1,3,2,359,14,1.1,1.3419989,0.3677988,2,0.5640968,1,0.069251514
3,4,2,360,14,1.4,1.6378019,0.3430867,1,0.704328,1,0.15432701
5,1,2,1,15,0.5,0.2936337,0.7340703,2,1.1662297,1,0.146509485
3,5,1,2,15,1.7,0.7731096,0.6624296,2,1.3526566,1,0.312623413
5,3,1,3,15,1.1,0.7570978,0.715088,1,0.9186351,1,0.216758974
5,4,1,4,15,1.4,0.686073,0.5653072,1,1.28264,1,0.28467018
5,3,2,5,15,1.1,0.9340429,0.5930805,2,1.5829475,1,0.216758974
3,4,1,6,15,1.4,1.0219963,0.5143727,1,0.7568843,1,0.259346667
1,3,1,7,15,1.1,0.901825,0.9632296,1,0.6458207,1,0.280177765
1,4,2,8,15,1.4,1.1099935,0.791157,2,0.7449672,1,0.216441035
5,5,2,9,15,1.7,1.2859526,0.8011003,1,0.9796038,1,0.261608755
3,4,2,10,15,1.4,1.390019,0.5636154,2,0.7418776,1,0.259346667
1,5,2,11,15,1.7,1.1578935,0.7077582,2,1.1440087,1,0.272399562
1,3,2,12,15,1.1,1.117872,0.8476505,2,0.6330706,1,0.280177765
5,5,1,13,15,1.7,1.3339073,0.8392371,2,1.0713581,1,0.261608755
3,1,1,14,15,0.5,0.4540003,0.7661211,1,0.7970665,1,0.164493307
1,2,2,15,15,0.8,0.59009,0.707641,2,0.5278511,1,0.17597534
3,2,1,16,15,0.8,0.4938978,0.7105936,1,0.7097627,1,0.187159612
5,2,2,17,15,0.8,0.5179109,0.7968119,2,0.95218,1,0.182827597
1,5,1,18,15,1.7,1.1898128,0.7022881,1,0.7543466,1,0.272399562
5,4,2,19,15,1.4,0.9499855,1.2165834,1,1.2583308,1,0.28467018
1,1,1,20,15,0.5,0.454091,0.8006184,1,0.7021965,1,0.09661409
5,2,1,21,15,0.8,0.4299891,1.2281931,1,0.7136041,1,0.182827597
3,2,2,22,15,0.8,0.590064,0.9757307,1,0.9932684,1,0.187159612
1,4,1,23,15,1.4,0.92581,0.9201865,1,0.6622618,1,0.216441035
5,1,1,24,15,0.5,0.4219505,1.1003968,1,0.7350991,1,0.146509485
3,3,1,25,15,1.1,1.2379848,0.6365352,1,0.5621483,1,0.267904332
3,1,2,26,15,0.5,0.6939653,0.8720511,1,1.001883,1,0.164493307
3,3,2,27,15,1.1,0.581897,0.7997314,1,0.8807378,1,0.267904332
3,5,2,28,15,1.7,0.7100737,0.9264911,2,0.725582,1,0.312623413
1,2,1,29,15,0.8,0.893911,0.6922286,1,0.5572008,1,0.17597534
1,1,2,30,15,0.5,0.5899606,1.2429042,1,0.8340282,1,0.09661409
1,3,2,31,15,1.1,0.8378656,0.7682174,2,1.0636028,1,0.280177765
5,1,2,32,15,0.5,0.7340144,1.0214118,1,1.0152309,1,0.146509485
1,5,1,33,15,1.7,0.9020189,0.8371853,1,0.6155343,1,0.272399562
5,5,2,34,15,1.7,1.0618825,0.7334548,1,0.717724,1,0.261608755
5,2,2,35,15,0.8,0.6938864,0.8997468,1,1.3800879,1,0.182827597
1,4,1,36,15,1.4,0.8779793,0.8180206,1,0.8060024,1,0.216441035
1,2,1,37,15,0.8,0.6538036,0.6202663,1,0.5442295,1,0.17597534
3,2,1,38,15,0.8,0.6060827,0.8077557,1,0.7753118,1,0.187159612
3,1,1,39,15,0.5,0.6539617,0.6538634,2,0.8494397,1,0.164493307
5,5,1,40,15,1.7,1.1419806,0.5470486,2,1.2473319,1,0.261608755
5,3,1,41,15,1.1,1.1338624,0.7094091,1,0.8516087,1,0.216758974
5,1,1,42,15,0.5,0.6377065,0.9697316,1,0.7692914,1,0.146509485
5,2,1,43,15,0.8,0.6939601,0.7270304,1,0.7500225,1,0.182827597
3,1,2,44,15,0.5,0.5818864,0.8520559,2,0.6510015,1,0.164493307
1,2,2,45,15,0.8,0.6218833,0.7847964,2,0.4887052,1,0.17597534
1,1,1,46,15,0.5,0.6778722,1.9903813,1,0.5643923,1,0.09661409
1,4,2,47,15,1.4,0.7258871,0.9383113,2,1.1036799,1,0.216441035
3,4,2,48,15,1.4,0.7498354,0.7818251,2,0.5207919,1,0.259346667
3,2,2,49,15,0.8,0.8218745,0.5909507,1,0.6302801,1,0.187159612
3,3,1,50,15,1.1,0.7979847,0.8362435,2,0.8513647,1,0.267904332
1,5,2,51,15,1.7,1.4221463,0.7211481,2,0.7473365,1,0.272399562
5,4,2,52,15,1.4,1.0539451,0.9135109,2,0.7069916,1,0.28467018
3,5,1,53,15,1.7,1.0699808,0.5611211,1,0.7519938,1,0.312623413
3,5,2,54,15,1.7,1.1018758,0.5178789,2,0.717644,1,0.312623413
3,4,1,55,15,1.4,1.0459456,0.6757242,1,1.3505634,1,0.259346667
3,3,2,56,15,1.1,0.7258378,0.9005517,2,1.2036279,1,0.267904332
5,4,1,57,15,1.4,1.3898653,1.0335755,1,1.2083274,1,0.28467018
1,1,2,58,15,0.5,0.405987,0.8230467,2,0.4700555,1,0.09661409
1,3,1,59,15,1.1,0.7979123,0.7080074,1,0.5434663,1,0.280177765
5,3,2,60,15,1.1,0.485933,0.8490281,1,1.7237995,1,0.216758974
5,5,1,61,15,1.7,1.1899944,1.0656174,1,0.8713809,1,0.261608755
5,1,1,62,15,0.5,0.4379534,0.7973838,1,0.7321691,1,0.146509485
3,5,2,63,15,1.7,1.1978945,0.810406,2,0.6261007,1,0.312623413
5,2,1,64,15,0.8,0.829902,1.4246291,1,0.7421954,1,0.182827597
5,5,2,65,15,1.7,1.5577938,0.9009687,2,0.6827013,1,0.261608755
3,2,2,66,15,0.8,0.9179642,0.8565762,2,0.537405,1,0.187159612
1,4,2,67,15,1.4,1.1979614,0.7754273,2,0.4563199,1,0.216441035
1,5,2,68,15,1.7,1.0058634,0.69439,2,0.5068372,1,0.272399562
1,3,1,69,15,1.1,1.3099173,0.8568427,1,0.5626033,1,0.280177765
1,1,2,70,15,0.5,0.7499508,0.5842354,2,0.5471752,1,0.09661409
3,1,2,71,15,0.5,0.6298766,0.7612819,1,0.9053784,1,0.164493307
3,4,2,72,15,1.4,1.2139797,0.5434815,2,1.5210234,1,0.259346667
1,3,2,73,15,1.1,0.733903,0.6628745,1,0.6312446,1,0.280177765
1,5,1,74,15,1.7,1.1100327,0.5812314,1,0.4750924,1,0.272399562
5,3,1,75,15,1.1,0.8219479,0.8802251,1,0.6124191,1,0.216758974
5,4,2,76,15,1.4,1.061882,0.8424535,2,0.6779717,1,0.28467018
5,4,1,77,15,1.4,1.2300517,0.8126442,-1,2.0001048,1,0.28467018
5,2,2,78,15,0.8,0.7981568,0.7449323,2,0.6753596,1,0.182827597
1,1,1,79,15,0.5,0.5899549,0.8420486,1,0.5128999,1,0.09661409
3,1,1,80,15,0.5,0.6537496,0.6793703,1,0.5941913,1,0.164493307
1,2,1,81,15,0.8,0.8700046,0.6810788,1,0.4913761,1,0.17597534
3,4,1,82,15,1.4,1.1098816,0.6571262,1,0.9149001,1,0.259346667
1,2,2,83,15,0.8,1.0618396,0.7846978,2,0.5109566,1,0.17597534
3,3,2,84,15,1.1,1.069875,0.7897412,2,0.7952025,1,0.267904332
5,3,2,85,15,1.1,1.0698771,0.7694641,2,0.6958253,1,0.216758974
3,5,1,86,15,1.7,1.782024,0.7015802,2,1.5949604,1,0.312623413
1,4,1,87,15,1.4,1.5259191,0.6092712,1,0.548412,1,0.216441035
3,3,1,88,15,1.1,1.2940625,1.25837,1,1.0204152,1,0.267904332
5,1,2,89,15,0.5,0.5980027,1.0187324,2,0.9300634,1,0.146509485
3,2,1,90,15,0.8,0.7579326,0.5763756,1,0.7712327,1,0.187159612
3,3,2,91,15,1.1,0.4218287,0.9452137,2,0.610449,1,0.267904332
3,3,1,92,15,1.1,0.6538792,0.8413441,1,0.8857318,1,0.267904332
3,2,1,93,15,0.8,0.6219198,0.8516321,1,0.6721955,1,0.187159612
5,4,1,94,15,1.4,0.9897753,0.8064745,2,0.9586385,1,0.28467018
1,2,1,95,15,0.8,0.742006,0.7492858,1,0.5535058,1,0.17597534
5,3,1,96,15,1.1,0.5739385,0.623747,1,0.7838568,1,0.216758974
5,5,2,97,15,1.7,0.7578912,0.5658182,2,0.8407171,1,0.261608755
5,4,2,98,15,1.4,0.9341135,0.6147093,2,0.6809195,1,0.28467018
3,4,2,99,15,1.4,1.0139859,0.6708808,2,0.5875687,1,0.259346667
1,5,1,100,15,1.7,1.3419493,0.6760158,1,0.4996155,1,0.272399562
3,5,1,101,15,1.7,1.4618672,0.5213445,2,0.7545204,1,0.312623413
1,4,1,102,15,1.4,1.0700034,0.6644739,1,0.4836308,1,0.216441035
1,4,2,103,15,1.4,1.1259568,0.5454026,2,0.5263459,1,0.216441035
3,1,2,104,15,0.5,0.6538592,0.4369911,2,0.561119,1,0.164493307
5,1,2,105,15,0.5,0.3021716,0.8155775,1,0.8273906,1,0.146509485
5,2,1,106,15,0.8,0.5259449,0.6420033,1,0.6913994,1,0.182827597
1,2,2,107,15,0.8,0.5497945,0.8815478,2,0.488313,1,0.17597534
1,3,2,108,15,1.1,0.8939594,0.6543941,2,0.5127191,1,0.280177765
5,1,1,109,15,0.5,0.4380937,0.7505415,1,0.5187224,1,0.146509485
1,1,1,110,15,0.5,0.5099425,0.6528302,1,0.4463353,1,0.09661409
1,5,2,111,15,1.7,1.557945,0.6043194,2,0.478082,1,0.272399562
5,2,2,112,15,0.8,0.718101,0.6685295,2,0.7334144,1,0.182827597
3,5,2,113,15,1.7,1.1818199,0.7954642,2,0.6845672,1,0.312623413
1,3,1,114,15,1.1,0.7260005,0.8504078,1,0.5794336,1,0.280177765
3,2,2,115,15,0.8,0.7418708,0.7053765,2,0.5515159,1,0.187159612
3,4,1,116,15,1.4,1.1899309,0.7095493,1,0.8020163,1,0.259346667
5,5,1,117,15,1.7,1.6620071,0.624036,1,0.5889708,1,0.261608755
1,1,2,118,15,0.5,0.3820559,0.7788377,2,0.4843593,1,0.09661409
3,1,1,119,15,0.5,0.2860347,0.930336,1,0.7459761,1,0.164493307
5,3,2,120,15,1.1,0.9819246,0.6018187,2,1.2588214,1,0.216758974
1,5,1,121,15,1.7,0.9819179,0.9454702,1,0.7164092,1,0.272399562
5,3,2,122,15,1.1,1.1177234,0.9944973,2,0.5820959,1,0.216758974
1,3,2,123,15,1.1,0.7899508,0.9561966,2,0.4385711,1,0.280177765
3,1,2,124,15,0.5,0.5099761,0.7722656,2,1.1295514,1,0.164493307
1,5,2,125,15,1.7,0.7500556,0.7752648,2,0.5461795,1,0.272399562
5,5,2,126,15,1.7,0.8539876,0.8080942,2,0.989861,1,0.261608755
5,4,1,127,15,1.4,1.0218793,0.7958595,1,1.0114014,1,0.28467018
5,1,1,128,15,0.5,0.4860889,0.7298126,1,0.6657691,1,0.146509485
5,3,1,129,15,1.1,0.6299296,0.6316775,1,0.7331215,1,0.216758974
3,4,2,130,15,1.4,1.0378748,0.7390935,2,0.6360432,1,0.259346667
3,4,1,131,15,1.4,1.0860093,0.5061107,1,1.0423514,1,0.259346667
5,1,2,132,15,0.5,0.845938,0.6569953,2,0.6929522,1,0.146509485
1,1,1,133,15,0.5,0.5819929,0.619833,1,0.4600912,1,0.09661409
1,4,2,134,15,1.4,1.0139909,0.6667287,2,0.4796718,1,0.216441035
5,5,1,135,15,1.7,0.829958,0.4856103,1,0.7931922,1,0.261608755
3,2,1,136,15,0.8,0.581992,0.5517589,1,0.6825441,1,0.187159612
3,1,1,137,15,0.5,0.5581092,0.7604008,1,0.5562159,1,0.164493307
5,2,1,138,15,0.8,0.5259179,0.9942836,1,0.7018042,1,0.182827597
1,1,2,139,15,0.5,0.5418324,1.5878904,1,0.8388172,1,0.09661409
1,4,1,140,15,1.4,0.8379115,0.5975951,1,0.4525238,1,0.216441035
3,3,2,141,15,1.1,0.846007,0.6746156,2,0.5414553,1,0.267904332
3,2,2,142,15,0.8,0.510072,0.6193909,2,0.5902638,1,0.187159612
3,5,2,143,15,1.7,1.4139285,0.5564885,1,0.4772321,1,0.312623413
5,2,2,144,15,0.8,1.0619984,0.7878385,2,0.7301434,1,0.182827597
5,4,2,145,15,1.4,0.7899595,0.808226,2,0.8325691,1,0.28467018
1,2,1,146,15,0.8,0.7420234,0.7265399,1,0.5799603,1,0.17597534
1,2,2,147,15,0.8,0.7099152,0.658033,2,0.5396676,1,0.17597534
3,5,1,148,15,1.7,1.1179195,0.6096158,1,0.6442467,1,0.312623413
3,3,1,149,15,1.1,0.8540708,0.6991549,1,0.7732971,1,0.267904332
1,3,1,150,15,1.1,0.5820468,0.4994075,1,0.4242596,1,0.280177765
5,2,1,151,15,0.8,0.9580099,0.5661946,1,0.689252,1,0.182827597
5,5,1,152,15,1.7,1.1019686,1.0790922,1,0.6241365,1,0.261608755
5,3,2,153,15,1.1,0.7499209,0.8942142,2,1.0524817,1,0.216758974
5,2,2,154,15,0.8,0.8378861,0.7702627,1,0.8262716,1,0.182827597
5,3,1,155,15,1.1,0.9338556,0.536591,1,0.5893519,1,0.216758974
3,5,1,156,15,1.7,1.0378667,0.3795282,1,0.6030975,1,0.312623413
1,2,1,157,15,0.8,0.9259853,0.6249826,1,0.4753844,1,0.17597534
1,2,2,158,15,0.8,0.9339291,0.7058322,1,0.9921954,1,0.17597534
3,2,2,159,15,0.8,0.8938755,0.6947202,2,0.5192836,1,0.187159612
1,3,1,160,15,1.1,0.9420984,0.3246779,1,0.482135,1,0.280177765
1,4,2,161,15,1.4,1.4700033,0.5280741,2,0.47249,1,0.216441035
5,4,2,162,15,1.4,1.3341183,0.4703361,2,0.590122,1,0.28467018
3,2,1,163,15,0.8,0.853821,0.4841755,1,0.7742121,1,0.187159612
5,1,2,164,15,0.5,0.5019856,1.0200763,2,0.8632579,1,0.146509485
3,5,2,165,15,1.7,1.5499792,0.7811809,2,0.5282597,1,0.312623413
3,3,1,166,15,1.1,0.8937664,0.4549644,1,0.6410286,1,0.267904332
3,4,1,167,15,1.4,1.4859311,0.3589573,1,0.6853691,1,0.259346667
1,4,1,168,15,1.4,1.2538884,0.7233178,1,0.420301,1,0.216441035
1,1,1,169,15,0.5,0.565908,0.6422399,1,0.4177348,1,0.09661409
1,5,1,170,15,1.7,1.3979153,0.3838234,1,0.4646181,1,0.272399562
3,1,1,171,15,0.5,0.7738965,0.3827698,1,0.5123365,1,0.164493307
1,5,2,172,15,1.7,1.26189,0.6862765,2,0.4323879,1,0.272399562
5,1,1,173,15,0.5,0.6378339,0.7025695,1,0.6805612,1,0.146509485
3,4,2,174,15,1.4,1.2059011,0.6868016,2,0.5071317,1,0.259346667
1,1,2,175,15,0.5,0.3978681,0.6092236,2,0.45663,1,0.09661409
3,1,2,176,15,0.5,0.5099509,0.6146539,2,0.4974009,1,0.164493307
3,3,2,177,15,1.1,0.7500947,0.5833786,1,0.5941434,1,0.267904332
5,4,1,178,15,1.4,1.7419614,0.6248853,1,0.7868097,1,0.28467018
5,5,2,179,15,1.7,1.5101022,0.5525144,2,0.6460963,1,0.261608755
1,3,2,180,15,1.1,1.5418945,0.4770998,2,0.4126484,1,0.280177765
5,4,2,181,15,1.4,1.0379263,0.4585713,2,0.8950442,1,0.28467018
3,2,1,182,15,0.8,0.8939273,0.4696379,1,0.5190552,1,0.187159612
3,3,2,183,15,1.1,0.909954,0.4612091,1,0.7021724,1,0.267904332
5,1,2,184,15,0.5,0.606009,0.5720265,2,0.9727934,1,0.146509485
5,5,2,185,15,1.7,1.2939278,0.6189446,1,0.6148115,1,0.261608755
5,1,1,186,15,0.5,0.5979833,0.5964046,2,1.0446086,1,0.146509485
1,1,1,187,15,0.5,0.6220436,0.6191431,1,0.4895874,1,0.09661409
1,3,1,188,15,1.1,0.5980578,0.5355003,1,0.450069,1,0.280177765
1,3,2,189,15,1.1,1.1661054,0.488297,1,0.549892,1,0.280177765
1,1,2,190,15,0.5,0.5579182,0.8277797,2,0.4606245,1,0.09661409
1,4,2,191,15,1.4,1.0940201,0.6594165,2,0.4290394,1,0.216441035
5,4,1,192,15,1.4,1.5578407,0.6033322,1,0.6767558,1,0.28467018
3,2,2,193,15,0.8,0.7099875,0.4272415,2,0.4935087,1,0.187159612
3,4,1,194,15,1.4,0.7019871,1.0521714,1,0.6778151,1,0.259346667
3,3,1,195,15,1.1,0.7659559,0.9644334,1,0.6956337,1,0.267904332
3,5,2,196,15,1.7,1.2459417,0.6854614,2,0.5205119,1,0.312623413
5,3,1,197,15,1.1,1.2938708,0.2223153,1,0.6498872,1,0.216758974
5,2,2,198,15,0.8,0.9738101,0.8000943,2,0.6008683,1,0.182827597
1,2,1,199,15,0.8,0.725884,0.494905,1,0.6138844,1,0.17597534
3,1,1,200,15,0.5,0.6700386,0.3920874,1,0.4298542,1,0.164493307
1,4,1,201,15,1.4,1.2380025,0.3876385,1,0.4587141,1,0.216441035
1,5,1,202,15,1.7,1.6700213,0.6091998,1,0.4300386,1,0.272399562
3,5,1,203,15,1.7,1.5179365,0.628308,1,0.7665362,1,0.312623413
1,2,2,204,15,0.8,0.9178793,0.3885133,2,0.4001872,1,0.17597534
5,5,1,205,15,1.7,1.3978699,0.5820093,1,0.7912589,1,0.261608755
5,2,1,206,15,0.8,1.0059532,0.4289921,2,0.8357161,1,0.182827597
5,3,2,207,15,1.1,1.0217597,0.4340048,2,0.5114584,1,0.216758974
3,4,2,208,15,1.4,1.1339479,0.6780805,1,0.597675,1,0.259346667
1,5,2,209,15,1.7,1.5500274,0.6116102,2,0.8773831,1,0.272399562
3,1,2,210,15,0.5,0.4939999,0.7239806,1,0.6675972,1,0.164493307
1,1,2,211,15,0.5,0.4701113,0.5614728,2,0.4726637,1,0.09661409
1,3,1,212,15,1.1,1.0618803,0.3983919,1,0.5240823,1,0.280177765
5,3,1,213,15,1.1,0.9979915,0.6179291,1,0.705465,1,0.216758974
3,1,2,214,15,0.5,0.5657681,0.4476185,1,0.6471936,1,0.164493307
3,4,2,215,15,1.4,1.670049,0.7569393,1,0.6520329,1,0.259346667
3,5,1,216,15,1.7,1.501898,0.5459627,2,0.7204367,1,0.312623413
3,4,1,217,15,1.4,1.2539775,0.6224074,1,0.7152335,1,0.259346667
1,4,1,218,15,1.4,1.1820032,0.5612455,1,0.5155381,1,0.216441035
5,3,2,219,15,1.1,1.1579046,0.4256902,1,0.9542993,1,0.216758974
3,2,1,220,15,0.8,0.5899392,0.5978146,1,0.6702119,1,0.187159612
1,5,1,221,15,1.7,1.7099833,0.484094,1,0.4044312,1,0.272399562
1,4,2,222,15,1.4,1.4219552,0.6024647,1,1.4733875,1,0.216441035
3,2,2,223,15,0.8,0.869965,0.5114325,2,0.5682417,1,0.187159612
5,4,1,224,15,1.4,1.1900078,0.6223402,1,1.1497586,1,0.28467018
5,5,2,225,15,1.7,1.4059829,0.7559003,1,1.2534985,1,0.261608755
1,5,2,226,15,1.7,1.4378264,0.5556553,2,0.4840522,1,0.272399562
1,2,1,227,15,0.8,0.6619807,0.5538807,1,0.4971905,1,0.17597534
5,5,1,228,15,1.7,1.245922,0.7354229,1,0.6484338,1,0.261608755
5,4,2,229,15,1.4,1.5258925,0.7263174,2,0.628765,1,0.28467018
5,2,2,230,15,0.8,1.0940565,0.6026546,2,0.5990403,1,0.182827597
5,1,2,231,15,0.5,0.4860645,0.7969271,2,0.5459608,1,0.146509485
1,3,2,232,15,1.1,0.5339478,0.6479665,2,0.5607091,1,0.280177765
1,1,1,233,15,0.5,0.3500531,0.7512059,1,0.4516216,1,0.09661409
5,1,1,234,15,0.5,0.4859517,0.8175931,1,0.7979382,1,0.146509485
3,5,2,235,15,1.7,0.581986,0.6676131,2,0.6017355,1,0.312623413
3,3,1,236,15,1.1,0.5980589,0.575904,2,0.9447401,1,0.267904332
1,2,2,237,15,0.8,0.7898946,0.6392616,2,0.3986365,1,0.17597534
