"","WMSize","DurLevel","TPresent","NT","NSub","curDur","repDur","repWaitTime","WMRP","WMRTTest","Crr","repBias","Exp","gap","Gap","valid","log_RP","log_dur"
"182",1,1,1,182,1,0.5,0.461973,0.4238992,1,0.7767989,1,0.251073956,"Exp6a",4,4.2,1,-0.772248831166614,-0.693147180559945
"183",3,5,2,183,1,1.7,1.3659379,0.5177605,2,1.2629931,1,0.194654411,"Exp6a",4,3,1,0.311841298914621,0.53062825106217
"184",3,2,1,184,1,0.8,1.1579482,0.5473848,2,1.1005272,1,0.247844287,"Exp6a",4,3.9,1,0.146649645853221,-0.22314355131421
"185",1,3,1,185,1,1.1,0.8380026,0.8002588,1,0.9932075,1,0.249775444,"Exp6a",4,3.6,1,-0.176734075879569,0.0953101798043249
"186",5,3,1,186,1,1.1,1.0698042,0.8479845,1,1.1449881,1,0.240999682,"Exp6a",4,3.6,1,0.0674756410747767,0.0953101798043249
"187",1,1,2,187,1,0.5,0.43799,0.6284965,2,0.8058292,1,0.251073956,"Exp6a",4,4.2,1,-0.825559199916552,-0.693147180559945
"188",5,4,1,188,1,1.4,1.2140536,0.5308674,1,1.3479902,1,0.176417641,"Exp6a",4,3.3,1,0.193964843227729,0.336472236621213
"189",5,1,1,189,1,0.5,0.4143083,0.4305661,2,0.8876194,1,0.228112683,"Exp6a",4,4.2,1,-0.881144896307516,-0.693147180559945
"190",5,5,1,190,1,1.7,1.7499359,0.5497301,2,1.4309756,1,0.268332432,"Exp6a",4,3,1,0.559579158693152,0.53062825106217
"191",1,5,2,191,1,1.7,1.8699241,0.7310585,-1,2.0000003,1,0.22008172,"Exp6a",4,3,1,0.625897841807476,0.53062825106217
"192",5,3,2,192,1,1.1,1.5419475,0.3724816,2,0.8616026,1,0.240999682,"Exp6a",4,3.6,1,0.433046227868929,0.0953101798043249
"193",1,2,1,193,1,0.8,0.8379788,0.4090738,1,0.7142883,1,0.182591042,"Exp6a",4,3.9,1,-0.176762477149418,-0.22314355131421
"194",5,1,2,194,1,0.5,1.1018154,0.5362672,2,0.9694098,1,0.228112683,"Exp6a",4,4.2,1,0.0969591830871354,-0.693147180559945
"195",3,3,2,195,1,1.1,1.0779907,0.4638128,2,1.129031,1,0.200196574,"Exp6a",4,3.6,1,0.0750988453623933,0.0953101798043249
"196",5,4,2,196,1,1.4,1.3097725,0.5871351,2,1.7002082,1,0.176417641,"Exp6a",4,3.3,1,0.269853458009563,0.336472236621213
"197",3,4,2,197,1,1.4,1.4058248,0.5207169,2,1.3935687,1,0.250268231,"Exp6a",4,3.3,1,0.340624176804804,0.336472236621213
"198",5,5,2,198,1,1.7,1.7499735,0.4689238,1,1.1502087,1,0.268332432,"Exp6a",4,3,1,0.559600644963626,0.53062825106217
"199",3,1,1,199,1,0.5,0.6779902,0.5656018,1,1.2868071,1,0.228186494,"Exp6a",4,4.2,1,-0.388622445423492,-0.693147180559945
"200",1,4,2,200,1,1.4,1.5499071,0.4133313,2,0.9742923,1,0.243876451,"Exp6a",4,3.3,1,0.438194993651081,0.336472236621213
"201",3,2,2,201,1,0.8,1.0458829,0.5884518,1,1.5013914,1,0.247844287,"Exp6a",4,3.9,1,0.0448614090890233,-0.22314355131421
"202",5,2,1,202,1,0.8,0.6779076,0.5801038,1,0.9330934,1,0.159266172,"Exp6a",4,3.9,1,-0.388744283514979,-0.22314355131421
"203",5,2,2,203,1,0.8,0.8220134,0.3548216,2,1.0362064,1,0.159266172,"Exp6a",4,3.9,1,-0.195998582355665,-0.22314355131421
"204",1,2,2,204,1,0.8,0.5820431,0.3730814,2,0.6062219,1,0.182591042,"Exp6a",4,3.9,1,-0.541210779009816,-0.22314355131421
"205",3,4,1,205,1,1.4,1.3337329,0.8316611,2,1.9446866,1,0.250268231,"Exp6a",4,3.3,1,0.287981702558197,0.336472236621213
"206",1,3,2,206,1,1.1,1.2939884,0.4901361,2,0.8113713,1,0.249775444,"Exp6a",4,3.6,1,0.257729231587214,0.0953101798043249
"207",1,4,1,207,1,1.4,1.5417661,0.4762428,2,0.861169,1,0.243876451,"Exp6a",4,3.3,1,0.432928577513715,0.336472236621213
"208",3,5,1,208,1,1.7,1.4219306,0.4607478,2,0.8778441,1,0.194654411,"Exp6a",4,3,1,0.352015525689368,0.53062825106217
"209",1,5,1,209,1,1.7,1.5339454,0.3387733,1,0.7557,1,0.22008172,"Exp6a",4,3,1,0.427843109091272,0.53062825106217
"210",3,3,1,210,1,1.1,1.1179081,0.7050377,1,1.2582453,1,0.200196574,"Exp6a",4,3.6,1,0.111459170996491,0.0953101798043249
"211",3,4,1,211,1,1.4,1.2218497,0.4973163,1,0.890711,1,0.250268231,"Exp6a",4,3.3,1,0.200365858094871,0.336472236621213
"212",5,1,2,212,1,0.5,0.3979793,0.5741831,2,0.9351371,1,0.228112683,"Exp6a",4,4.2,1,-0.92135528510052,-0.693147180559945
"213",5,4,1,213,1,1.4,1.1500233,0.5283569,2,1.0493832,1,0.176417641,"Exp6a",4,3.3,1,0.139782203039475,0.336472236621213
"214",1,1,1,214,1,0.5,0.6138879,0.3982879,1,0.9036498,1,0.251073956,"Exp6a",4,4.2,1,-0.487942940793429,-0.693147180559945
"215",3,2,2,215,1,0.8,0.7258054,0.5345905,2,0.8315187,1,0.247844287,"Exp6a",4,3.9,1,-0.32047334416471,-0.22314355131421
"216",3,1,1,216,1,0.5,0.6058717,1.5250304,1,1.1979725,1,0.228186494,"Exp6a",4,4.2,1,-0.501087031499472,-0.693147180559945
"217",5,4,2,217,1,1.4,1.7020051,0.5132461,2,1.0181052,1,0.176417641,"Exp6a",4,3.3,1,0.531807026621429,0.336472236621213
"218",1,1,2,218,1,0.5,1.101888,0.393955,1,0.9232853,1,0.251073956,"Exp6a",4,4.2,1,0.09702507217187,-0.693147180559945
"219",3,5,1,219,1,1.7,0.9580342,1.0552007,1,1.2322124,1,0.194654411,"Exp6a",4,3,1,-0.0428718022747888,0.53062825106217
"220",1,2,2,220,1,0.8,1.1818945,0.3438542,2,0.864995,1,0.182591042,"Exp6a",4,3.9,1,0.167118659501243,-0.22314355131421
"221",1,4,1,221,1,1.4,1.5978578,0.3819169,1,0.7109714,1,0.243876451,"Exp6a",4,3.3,1,0.468663857151782,0.336472236621213
"222",3,4,2,222,1,1.4,1.7098989,0.3841211,2,0.9769589,1,0.250268231,"Exp6a",4,3.3,1,0.536434245959729,0.336472236621213
"223",5,5,2,223,1,1.7,1.7020287,0.5177145,1,1.1030739,1,0.268332432,"Exp6a",4,3,1,0.5318208925237,0.53062825106217
"224",3,5,2,224,1,1.7,1.4780054,0.4464822,2,0.9357625,1,0.194654411,"Exp6a",4,3,1,0.390693476105263,0.53062825106217
"225",5,3,2,225,1,1.1,1.6539803,0.7067203,2,1.1559725,1,0.240999682,"Exp6a",4,3.6,1,0.503184686010617,0.0953101798043249
"226",5,2,2,226,1,0.8,0.8059809,0.5257861,1,1.2390341,1,0.159266172,"Exp6a",4,3.9,1,-0.215695234026765,-0.22314355131421
"227",5,2,1,227,1,0.8,0.7340872,0.4652202,1,1.0824008,1,0.159266172,"Exp6a",4,3.9,1,-0.309127456333994,-0.22314355131421
"228",1,2,1,228,1,0.8,1.0217251,0.4666855,1,0.7074537,1,0.182591042,"Exp6a",4,3.9,1,0.0214924732117864,-0.22314355131421
"229",5,5,1,229,1,1.7,1.7178051,0.5364435,1,1.4014865,1,0.268332432,"Exp6a",4,3,1,0.541047371259307,0.53062825106217
"230",1,3,1,230,1,1.1,1.678043,0.2793387,1,0.7204785,1,0.249775444,"Exp6a",4,3.6,1,0.517628233461615,0.0953101798043249
"231",1,3,2,231,1,1.1,0.8858636,0.5464581,2,0.6355608,1,0.249775444,"Exp6a",4,3.6,1,-0.121192290567226,0.0953101798043249
"232",1,5,1,232,1,1.7,1.4217827,0.7859994,1,1.5392695,1,0.22008172,"Exp6a",4,3,1,0.35191150676444,0.53062825106217
"233",1,4,2,233,1,1.4,1.4780634,0.7151844,2,1.4602484,1,0.243876451,"Exp6a",4,3.3,1,0.390732717411153,0.336472236621213
"234",1,5,2,234,1,1.7,1.7500072,0.1809462,2,0.81383,1,0.22008172,"Exp6a",4,3,1,0.559619902212673,0.53062825106217
"235",3,2,1,235,1,0.8,1.4699078,0.6171508,1,1.0421729,1,0.247844287,"Exp6a",4,3.9,1,0.38519967773516,-0.22314355131421
"236",3,3,2,236,1,1.1,1.3818047,0.4708866,2,0.8883122,1,0.200196574,"Exp6a",4,3.6,1,0.323390398427317,0.0953101798043249
"237",5,1,1,237,1,0.5,0.7500673,0.4460183,1,1.1031599,1,0.228112683,"Exp6a",4,4.2,1,-0.287592343144242,-0.693147180559945
"238",5,3,1,238,1,1.1,0.7660859,0.3592812,2,1.0324361,1,0.240999682,"Exp6a",4,3.6,1,-0.26646097453671,0.0953101798043249
"239",3,3,1,239,1,1.1,1.1018998,0.4991602,1,0.8045452,1,0.200196574,"Exp6a",4,3.6,1,0.097035781006904,0.0953101798043249
"240",3,1,2,240,1,0.5,0.7259105,0.396404,2,0.8217194,1,0.228186494,"Exp6a",4,4.2,1,-0.320328549993642,-0.693147180559945
"241",3,3,2,241,1,1.1,1.317884,0.4714648,2,1.0084481,1,0.200196574,"Exp6a",4,3.6,1,0.276027420067414,0.0953101798043249
"242",3,1,2,242,1,0.5,0.8060204,0.4890591,2,0.7784102,1,0.228186494,"Exp6a",4,4.2,1,-0.215646226622109,-0.693147180559945
"243",5,3,1,243,1,1.1,1.1579797,0.5185507,1,1.1038295,1,0.240999682,"Exp6a",4,3.6,1,0.146676848772622,0.0953101798043249
"244",5,4,2,244,1,1.4,1.1018835,0.6205076,1,1.229755,1,0.176417641,"Exp6a",4,3.3,1,0.0970209882638968,0.336472236621213
"245",5,3,2,245,1,1.1,1.1018878,0.6009012,1,1.8096581,1,0.240999682,"Exp6a",4,3.6,1,0.0970248906652032,0.0953101798043249
"246",5,5,1,246,1,1.7,1.3099643,0.4780579,1,1.2472551,1,0.268332432,"Exp6a",4,3,1,0.269999884933323,0.53062825106217
"247",1,5,2,247,1,1.7,1.5420987,0.503564,2,0.816972,1,0.22008172,"Exp6a",4,3,1,0.433144280874828,0.53062825106217
"248",3,1,1,248,1,0.5,1.165927,0.3828982,1,0.968259,1,0.228186494,"Exp6a",4,4.2,1,0.153516478764271,-0.693147180559945
"249",3,2,1,249,1,0.8,0.8538795,0.5466668,1,0.8592534,1,0.247844287,"Exp6a",4,3.9,1,-0.157965195851784,-0.22314355131421
"250",1,1,2,250,1,0.5,0.5979389,0.5232932,1,0.8204343,1,0.251073956,"Exp6a",4,4.2,1,-0.514266704164659,-0.693147180559945
"251",5,4,1,251,1,1.4,1.1739648,0.5755045,2,1.4727303,1,0.176417641,"Exp6a",4,3.3,1,0.160386737992182,0.336472236621213
"252",3,2,2,252,1,0.8,1.053967,0.4908326,2,0.9081427,1,0.247844287,"Exp6a",4,3.9,1,0.0525611403311117,-0.22314355131421
"253",1,4,2,253,1,1.4,1.182124,0.7743614,2,0.8875688,1,0.243876451,"Exp6a",4,3.3,1,0.167312820418953,0.336472236621213
"254",3,5,1,254,1,1.7,1.5419268,0.6734107,1,0.9145336,1,0.194654411,"Exp6a",4,3,1,0.433032803197242,0.53062825106217
"255",5,5,2,255,1,1.7,1.6778211,0.5064461,1,1.0354494,1,0.268332432,"Exp6a",4,3,1,0.517495987343351,0.53062825106217
"256",3,4,2,256,1,1.4,1.3579329,0.5403434,2,0.9976786,1,0.250268231,"Exp6a",4,3.3,1,0.305963617017366,0.336472236621213
"257",1,4,1,257,1,1.4,1.2859451,0.513591,1,1.3707664,1,0.243876451,"Exp6a",4,3.3,1,0.251493934390942,0.336472236621213
"258",1,3,1,258,1,1.1,1.1020489,0.4110357,1,0.7801179,1,0.249775444,"Exp6a",4,3.6,1,0.0971710836119306,0.0953101798043249
"259",3,3,1,259,1,1.1,1.3098513,0.495632,1,1.0327267,1,0.200196574,"Exp6a",4,3.6,1,0.269913619319766,0.0953101798043249
"260",1,5,1,260,1,1.7,1.4379186,0.6084955,1,0.8334834,1,0.22008172,"Exp6a",4,3,1,0.363196651298878,0.53062825106217
"261",5,1,2,261,1,0.5,0.7740292,0.477808,1,0.8948394,1,0.228112683,"Exp6a",4,4.2,1,-0.25614568000583,-0.693147180559945
"262",1,2,1,262,1,0.8,0.9659874,0.4530566,1,0.7502134,1,0.182591042,"Exp6a",4,3.9,1,-0.0346044883329468,-0.22314355131421
"263",1,2,2,263,1,0.8,0.9258632,0.4694023,2,0.5985196,1,0.182591042,"Exp6a",4,3.9,1,-0.0770287874308567,-0.22314355131421
"264",5,1,1,264,1,0.5,0.7338511,0.5749308,1,1.680085,1,0.228112683,"Exp6a",4,4.2,1,-0.309449131982127,-0.693147180559945
"265",3,4,1,265,1,1.4,1.0539382,0.5236801,1,1.2608202,1,0.250268231,"Exp6a",4,3.3,1,0.0525338146240524,0.336472236621213
"266",3,5,2,266,1,1.7,1.6379221,0.5102871,2,0.9433,1,0.194654411,"Exp6a",4,3,1,0.493428426302402,0.53062825106217
"267",5,2,1,267,1,0.8,1.149971,0.625607,1,1.0899054,1,0.159266172,"Exp6a",4,3.9,1,0.139736724665891,-0.22314355131421
"268",1,3,2,268,1,1.1,0.8538281,0.4279546,2,0.9091247,1,0.249775444,"Exp6a",4,3.6,1,-0.158025393510933,0.0953101798043249
"269",1,1,1,269,1,0.5,1.0140165,0.4097467,1,0.8184535,1,0.251073956,"Exp6a",4,4.2,1,0.01391917722595,-0.693147180559945
"270",5,2,2,270,1,0.8,1.1177571,0.417804,1,1.0909189,1,0.159266172,"Exp6a",4,3.9,1,0.111324088158301,-0.22314355131421
"271",5,4,2,271,1,1.4,1.3338718,0.5255885,1,1.0546042,1,0.176417641,"Exp6a",4,3.3,1,0.288085840926318,0.336472236621213
"272",3,3,1,272,1,1.1,1.4458322,0.5966398,1,1.1416851,1,0.200196574,"Exp6a",4,3.6,1,0.368685072742889,0.0953101798043249
"273",5,4,1,273,1,1.4,1.0860408,0.4998958,2,1.3250818,1,0.176417641,"Exp6a",4,3.3,1,0.0825387898668176,0.336472236621213
"274",3,5,1,274,1,1.7,1.309943,0.5177638,1,1.2229236,1,0.194654411,"Exp6a",4,3,1,0.269983624816028,0.53062825106217
"275",5,1,2,275,1,0.5,0.27015,0.5498881,2,1.0632206,1,0.228112683,"Exp6a",4,4.2,1,-1.30877791869206,-0.693147180559945
"276",3,2,2,276,1,0.8,0.6539692,0.5984757,2,1.0636007,1,0.247844287,"Exp6a",4,3.9,1,-0.424695023435157,-0.22314355131421
"277",5,2,2,277,1,0.8,0.773817,0.6139985,2,1.1588609,1,0.159266172,"Exp6a",4,3.9,1,-0.256419867455887,-0.22314355131421
"278",1,4,2,278,1,1.4,1.2459688,0.5352459,2,0.9124022,1,0.243876451,"Exp6a",4,3.3,1,0.219913379923341,0.336472236621213
"279",1,5,1,279,1,1.7,1.8619388,0.5851402,1,1.1303288,1,0.22008172,"Exp6a",4,3,1,0.621618310430719,0.53062825106217
"280",5,1,1,280,1,0.5,0.6299405,1.3205394,1,1.9936461,1,0.228112683,"Exp6a",4,4.2,1,-0.46212990850116,-0.693147180559945
"281",1,2,1,281,1,0.8,0.8299933,0.4065277,1,0.7274615,1,0.182591042,"Exp6a",4,3.9,1,-0.186337650513231,-0.22314355131421
"282",1,4,1,282,1,1.4,1.1579212,0.4385201,1,0.9997008,1,0.243876451,"Exp6a",4,3.3,1,0.146626328476169,0.336472236621213
"283",1,5,2,283,1,1.7,1.7259468,0.5999609,2,0.7929476,1,0.22008172,"Exp6a",4,3,1,0.545775769474735,0.53062825106217
"284",3,4,1,284,1,1.4,1.3094081,0.6931195,1,1.0935164,1,0.250268231,"Exp6a",4,3.3,1,0.269575203045128,0.336472236621213
"285",1,1,2,285,1,0.5,1.1259924,0.6458235,2,1.4871133,1,0.251073956,"Exp6a",4,4.2,1,0.11866478013877,-0.693147180559945
"286",1,3,1,286,1,1.1,1.0539223,0.5841696,1,0.8335871,1,0.249775444,"Exp6a",4,3.6,1,0.052518728236694,0.0953101798043249
"287",1,3,2,287,1,1.1,1.3178998,0.4878936,2,0.8890209,1,0.249775444,"Exp6a",4,3.6,1,0.276039408911113,0.0953101798043249
"288",5,3,2,288,1,1.1,1.3898983,0.6648761,2,1.3460446,1,0.240999682,"Exp6a",4,3.6,1,0.329230578998251,0.0953101798043249
"289",3,2,1,289,1,0.8,1.0940309,0.7677811,2,1.6809409,1,0.247844287,"Exp6a",4,3.9,1,0.0898689485734854,-0.22314355131421
"290",5,5,2,290,1,1.7,1.1898086,0.5988249,1,1.0077575,1,0.268332432,"Exp6a",4,3,1,0.17379245385111,0.53062825106217
"291",3,1,1,291,1,0.5,0.4699297,0.4642977,1,0.9213598,1,0.228186494,"Exp6a",4,4.2,1,-0.755172169933494,-0.693147180559945
"292",3,5,2,292,1,1.7,1.7178853,0.9640956,1,0.8776637,1,0.194654411,"Exp6a",4,3,1,0.541094057654574,0.53062825106217
"293",5,5,1,293,1,1.7,1.5738041,0.5942791,1,1.139579,1,0.268332432,"Exp6a",4,3,1,0.453495682274839,0.53062825106217
"294",3,3,2,294,1,1.1,1.2058382,0.4208474,2,1.1897837,1,0.200196574,"Exp6a",4,3.6,1,0.187174926783668,0.0953101798043249
"295",1,1,1,295,1,0.5,0.6139742,0.4130171,1,0.7502575,1,0.251073956,"Exp6a",4,4.2,1,-0.487802371261814,-0.693147180559945
"296",3,4,2,296,1,1.4,0.7259905,0.8614877,2,1.9183347,1,0.250268231,"Exp6a",4,3.3,1,-0.320218349642405,0.336472236621213
"297",1,2,2,297,1,0.8,1.0778441,0.5434852,1,1.1843666,1,0.182591042,"Exp6a",4,3.9,1,0.074962842362325,-0.22314355131421
"298",5,2,1,298,1,0.8,1.2380075,0.5518902,1,0.9849115,1,0.159266172,"Exp6a",4,3.9,1,0.213503232402374,-0.22314355131421
"299",3,1,2,299,1,0.5,0.5098256,0.4414196,2,0.9623052,1,0.228186494,"Exp6a",4,4.2,1,-0.673686572530001,-0.693147180559945
"300",5,3,1,300,1,1.1,1.1099226,0.7725147,2,1.8297763,1,0.240999682,"Exp6a",4,3.6,1,0.104290283163282,0.0953101798043249
"301",1,3,1,301,1,1.1,1.1179018,0.6138685,1,0.7828111,1,0.249775444,"Exp6a",4,3.6,1,0.111453535454757,0.0953101798043249
"302",1,4,1,302,1,1.4,1.5819044,0.5696799,1,0.8589083,1,0.243876451,"Exp6a",4,3.3,1,0.458629437683855,0.336472236621213
"303",1,5,1,303,1,1.7,1.6618175,0.5573643,1,0.7422117,1,0.22008172,"Exp6a",4,3,1,0.507911882943085,0.53062825106217
"304",1,3,2,304,1,1.1,0.8698494,0.5260432,2,0.5591763,1,0.249775444,"Exp6a",4,3.6,1,-0.139435185765915,0.0953101798043249
"305",5,2,2,305,1,0.8,0.8379898,0.5828829,-1,2.0000777,1,0.159266172,"Exp6a",4,3.9,1,-0.17674935041184,-0.22314355131421
"306",5,1,2,306,1,0.5,0.6617635,0.5431969,1,1.5360275,1,0.228112683,"Exp6a",4,4.2,1,-0.41284703762967,-0.693147180559945
"307",3,5,1,307,1,1.7,1.3898623,0.5279737,1,1.1054076,1,0.194654411,"Exp6a",4,3,1,0.329204677487163,0.53062825106217
"308",3,1,1,308,1,0.5,0.3499135,0.5562739,1,1.3174543,1,0.228186494,"Exp6a",4,4.2,1,-1.05006929790065,-0.693147180559945
"309",5,5,2,309,1,1.7,1.5259847,0.5850894,1,1.1300348,1,0.268332432,"Exp6a",4,3,1,0.422639906599683,0.53062825106217
"310",5,2,1,310,1,0.8,1.021921,0.5500579,1,1.0232142,1,0.159266172,"Exp6a",4,3.9,1,0.0216841893808433,-0.22314355131421
"311",3,3,1,311,1,1.1,1.0539752,0.4884439,1,1.0413841,1,0.200196574,"Exp6a",4,3.6,1,0.0525689204305849,0.0953101798043249
"312",5,1,1,312,1,0.5,0.7019651,0.436169,1,0.8851595,1,0.228112683,"Exp6a",4,4.2,1,-0.353871591291878,-0.693147180559945
"313",5,4,1,313,1,1.4,1.3978972,0.4478702,1,0.9046596,1,0.176417641,"Exp6a",4,3.3,1,0.334969107488433,0.336472236621213
"314",1,1,1,314,1,0.5,0.3899922,0.5670061,1,0.6242513,1,0.251073956,"Exp6a",4,4.2,1,-0.941628540058448,-0.693147180559945
"315",1,2,1,315,1,0.8,0.5820223,0.5460537,1,0.6508992,1,0.182591042,"Exp6a",4,3.9,1,-0.541246515833541,-0.22314355131421
"316",1,2,2,316,1,0.8,0.7979013,0.5899748,2,0.7910538,1,0.182591042,"Exp6a",4,3.9,1,-0.225770373392377,-0.22314355131421
"317",3,1,2,317,1,0.5,0.3740633,0.4955795,2,1.1287133,1,0.228186494,"Exp6a",4,4.2,1,-0.983330244552098,-0.693147180559945
"318",3,2,2,318,1,0.8,0.4460057,0.477699,2,0.8230042,1,0.247844287,"Exp6a",4,3.9,1,-0.807423546774682,-0.22314355131421
"319",3,4,1,319,1,1.4,0.7898904,0.8579004,1,1.994805,1,0.250268231,"Exp6a",4,3.3,1,-0.235861077322761,0.336472236621213
"320",1,1,2,320,1,0.5,0.5500258,0.5850409,2,0.714181,1,0.251073956,"Exp6a",4,4.2,1,-0.597790092764908,-0.693147180559945
"321",3,2,1,321,1,0.8,1.2618797,0.5890142,1,0.9500681,1,0.247844287,"Exp6a",4,3.9,1,0.232602434694175,-0.22314355131421
"322",1,4,2,322,1,1.4,0.8699691,0.4601031,2,0.7572675,1,0.243876451,"Exp6a",4,3.3,1,-0.139297585205639,0.336472236621213
"323",3,4,2,323,1,1.4,1.4379054,0.5679748,1,0.9928342,1,0.250268231,"Exp6a",4,3.3,1,0.363187471321243,0.336472236621213
"324",3,3,2,324,1,1.1,0.9899923,0.5528549,1,1.4821567,1,0.200196574,"Exp6a",4,3.6,1,-0.0100581136615262,0.0953101798043249
"325",3,5,2,325,1,1.7,1.3420418,0.5245833,2,0.9893919,1,0.194654411,"Exp6a",4,3,1,0.294192185605399,0.53062825106217
"326",5,5,1,326,1,1.7,1.5658915,0.4751162,1,1.0281655,1,0.268332432,"Exp6a",4,3,1,0.448455310366265,0.53062825106217
"327",5,3,1,327,1,1.1,1.1659486,1.9543787,1,1.3314769,1,0.240999682,"Exp6a",4,3.6,1,0.153535004623884,0.0953101798043249
"328",1,5,2,328,1,1.7,1.7660315,0.5028484,2,0.7921725,1,0.22008172,"Exp6a",4,3,1,0.568734938942285,0.53062825106217
"329",5,4,2,329,1,1.4,1.2939772,0.5335213,2,0.8947216,1,0.176417641,"Exp6a",4,3.3,1,0.257720576139862,0.336472236621213
"330",5,3,2,330,1,1.1,1.2700811,0.6534198,1,1.0149087,1,0.240999682,"Exp6a",4,3.6,1,0.239080756699364,0.0953101798043249
"331",3,4,1,331,1,1.4,1.2859419,0.9858588,1,1.7548015,1,0.250268231,"Exp6a",4,3.3,1,0.251491445945688,0.336472236621213
"332",1,2,2,332,1,0.8,1.0538737,0.6325691,2,0.5853187,1,0.182591042,"Exp6a",4,3.9,1,0.0524726137170644,-0.22314355131421
"333",5,5,1,333,1,1.7,1.5979564,0.6144096,1,0.9430673,1,0.268332432,"Exp6a",4,3,1,0.468725562866734,0.53062825106217
"334",3,3,2,334,1,1.1,1.653979,1.3433865,2,0.9681776,1,0.200196574,"Exp6a",4,3.6,1,0.503183900027549,0.0953101798043249
"335",1,5,1,335,1,1.7,1.5018941,0.4249039,1,0.7942366,1,0.22008172,"Exp6a",4,3,1,0.406727044864268,0.53062825106217
"336",3,5,2,336,1,1.7,1.5499078,0.565109,2,1.0224524,1,0.194654411,"Exp6a",4,3,1,0.438195445290952,0.53062825106217
"337",3,1,1,337,1,0.5,0.885946,0.4897038,1,0.9309759,1,0.228186494,"Exp6a",4,4.2,1,-0.12109927831573,-0.693147180559945
"338",5,3,2,338,1,1.1,0.8058359,0.6520793,2,1.4450324,1,0.240999682,"Exp6a",4,3.6,1,-0.215875155219286,0.0953101798043249
"339",1,4,1,339,1,1.4,1.3579994,0.682862,1,0.9164724,1,0.243876451,"Exp6a",4,3.3,1,0.306012587310192,0.336472236621213
"340",5,4,2,340,1,1.4,1.5739468,0.7304626,1,1.73976,1,0.176417641,"Exp6a",4,3.3,1,0.453586350186393,0.336472236621213
"341",3,5,1,341,1,1.7,1.5898834,0.6535101,1,1.0226789,1,0.194654411,"Exp6a",4,3,1,0.463660680209786,0.53062825106217
"342",5,2,2,342,1,0.8,0.9023203,0.5573709,1,0.9101638,1,0.159266172,"Exp6a",4,3.9,1,-0.102785722174248,-0.22314355131421
"343",3,2,1,343,1,0.8,0.9578804,0.6363228,2,1.0216495,1,0.247844287,"Exp6a",4,3.9,1,-0.043032352228665,-0.22314355131421
"344",5,5,2,344,1,1.7,1.7499218,0.6459316,1,0.9832282,1,0.268332432,"Exp6a",4,3,1,0.559571101222701,0.53062825106217
"345",3,2,2,345,1,0.8,1.6138509,0.6232453,2,1.3444276,1,0.247844287,"Exp6a",4,3.9,1,0.478623186398382,-0.22314355131421
"346",1,2,1,346,1,0.8,0.6459907,0.6229098,1,0.8001837,1,0.182591042,"Exp6a",4,3.9,1,-0.436970171587992,-0.22314355131421
"347",1,4,2,347,1,1.4,0.8380935,0.5573741,2,0.7025671,1,0.243876451,"Exp6a",4,3.3,1,-0.176625609545104,0.336472236621213
"348",3,4,2,348,1,1.4,1.262032,0.4466267,2,1.2241504,1,0.250268231,"Exp6a",4,3.3,1,0.232723120374411,0.336472236621213
"349",3,1,2,349,1,0.5,0.533911,0.4515972,2,0.9809059,1,0.228186494,"Exp6a",4,4.2,1,-0.627526120579041,-0.693147180559945
"350",1,5,2,350,1,1.7,1.8300621,0.5253132,2,0.8786777,1,0.22008172,"Exp6a",4,3,1,0.604349900703799,0.53062825106217
"351",1,1,1,351,1,0.5,0.8619,0.4324696,1,0.6977728,1,0.251073956,"Exp6a",4,4.2,1,-0.148616024328783,-0.693147180559945
"352",5,1,1,352,1,0.5,0.9340541,0.6938644,1,1.1669869,1,0.228112683,"Exp6a",4,4.2,1,-0.068220919518556,-0.693147180559945
"353",1,3,2,353,1,1.1,0.6698595,0.6542083,2,0.7994729,1,0.249775444,"Exp6a",4,3.6,1,-0.400687290080095,0.0953101798043249
"354",1,3,1,354,1,1.1,0.7420832,0.5546281,1,0.6595743,1,0.249775444,"Exp6a",4,3.6,1,-0.298293912720732,0.0953101798043249
"355",1,1,2,355,1,0.5,0.9819914,0.5516265,1,0.6167319,1,0.251073956,"Exp6a",4,4.2,1,-0.0181727283034941,-0.693147180559945
"356",3,3,1,356,1,1.1,1.4620866,0.4434645,1,1.0688847,1,0.200196574,"Exp6a",4,3.6,1,0.379864593499456,0.0953101798043249
"357",5,3,1,357,1,1.1,1.4299477,0.4404582,1,0.9058232,1,0.240999682,"Exp6a",4,3.6,1,0.357637870176418,0.0953101798043249
"358",5,2,1,358,1,0.8,1.269843,0.7027769,2,1.1836777,1,0.159266172,"Exp6a",4,3.9,1,0.238893270781421,-0.22314355131421
"359",5,1,2,359,1,0.5,0.621859,0.5611116,2,1.3702697,1,0.228112683,"Exp6a",4,4.2,1,-0.475041900043483,-0.693147180559945
"360",5,4,1,360,1,1.4,1.4539227,0.6029583,1,1.0120936,1,0.176417641,"Exp6a",4,3.3,1,0.374265214011706,0.336472236621213
"361",1,5,1,1,2,1.7,1.2377547,0.6701627,1,0.7608696,1,0.264776471,"Exp6a",4,3,1,0.21329901246487,0.53062825106217
"362",5,4,2,2,2,1.4,1.1257374,0.6488558,1,0.8518462,1,0.151928195,"Exp6a",4,3.3,1,0.118438287598599,0.336472236621213
"363",1,3,2,3,2,1.1,0.6936872,0.5943567,2,0.8479469,1,0.200558517,"Exp6a",4,3.6,1,-0.365734140541426,0.0953101798043249
