WMSize,DurLevel,TPresent,NT,NSub,curDur,repDur,repWaitTime,WMRP,WMRTTest,valid,repBias,Exp
5,2,2,159,5,0.8,0.8138739,0.6325968,2,0.7777013,1,0.192960426,Exp. 6a
3,5,1,160,5,1.7,0.7898252,1.0319426,1,0.9051538,1,0.37372031,Exp. 6a
3,1,1,161,5,0.5,1.2299316,1.9865807,1,0.9076954,1,0.267840137,Exp. 6a
3,4,2,162,5,1.4,0.7339102,0.5794209,2,0.6207095,1,0.329876599,Exp. 6a
1,1,1,163,5,0.5,0.4538642,0.4720307,1,0.4410969,1,0.245752487,Exp. 6a
5,3,2,164,5,1.1,0.8059663,0.5880657,2,0.8451664,1,0.215547955,Exp. 6a
5,5,2,165,5,1.7,1.3419825,0.645607,2,0.9345597,1,0.383050459,Exp. 6a
5,4,1,166,5,1.4,1.1419023,0.5752816,2,0.8643182,1,0.249185164,Exp. 6a
1,2,1,167,5,0.8,0.957939,0.6117601,1,0.732925,1,0.190651158,Exp. 6a
1,1,2,168,5,0.5,0.6058757,0.7103851,2,0.8075884,1,0.245752487,Exp. 6a
5,1,2,169,5,0.5,0.6138544,1.0751925,2,0.8521221,1,0.276635871,Exp. 6a
5,3,1,170,5,1.1,0.5739949,1.065107,2,1.4339771,1,0.215547955,Exp. 6a
3,4,1,171,5,1.4,0.9899419,0.6250892,1,1.0340727,1,0.329876599,Exp. 6a
3,2,1,172,5,0.8,0.8619191,0.6736635,1,1.2906214,1,0.195942008,Exp. 6a
3,1,2,173,5,0.5,0.5099484,0.6055644,2,0.9025066,1,0.267840137,Exp. 6a
1,5,1,174,5,1.7,0.5178867,0.97806,1,0.7713402,1,0.412222238,Exp. 6a
1,5,2,175,5,1.7,0.6938986,0.8550646,1,0.9921761,1,0.412222238,Exp. 6a
3,3,1,176,5,1.1,0.8538854,0.7862474,1,1.2752876,1,0.213652172,Exp. 6a
5,4,2,177,5,1.4,0.8299318,1.0018165,2,0.5707055,1,0.249185164,Exp. 6a
1,4,2,178,5,1.4,0.9818326,0.7537001,2,0.8106186,1,0.246793037,Exp. 6a
3,2,2,179,5,0.8,0.965863,1.2937355,1,1.2146425,1,0.195942008,Exp. 6a
1,2,2,180,5,0.8,0.9339235,0.6286064,2,0.6698174,1,0.190651158,Exp. 6a
1,4,1,181,5,1.4,1.5258822,0.6425373,1,0.4277454,1,0.246793037,Exp. 6a
1,1,1,182,5,0.5,0.3819498,1.2453384,1,0.7822118,1,0.245752487,Exp. 6a
5,3,1,183,5,1.1,0.7340336,1.3817387,2,0.9428124,1,0.215547955,Exp. 6a
1,3,1,184,5,1.1,0.9661073,0.7466529,1,0.8515147,1,0.19524662,Exp. 6a
1,1,2,185,5,0.5,0.5420187,1.0872659,2,0.6804614,1,0.245752487,Exp. 6a
5,1,2,186,5,0.5,0.7817493,0.4953999,1,0.8163328,1,0.276635871,Exp. 6a
5,1,1,187,5,0.5,0.5658882,0.6454561,2,0.4386602,1,0.276635871,Exp. 6a
1,3,2,188,5,1.1,1.205872,0.5423159,2,0.7276751,1,0.19524662,Exp. 6a
3,4,2,189,5,1.4,0.78212,1.4094552,2,1.0026704,1,0.329876599,Exp. 6a
3,1,2,190,5,0.5,0.7339078,0.5791691,2,0.7642703,1,0.267840137,Exp. 6a
1,2,2,191,5,0.8,0.7338893,1.2478332,1,0.6410403,1,0.190651158,Exp. 6a
1,2,1,192,5,0.8,0.526001,1.057697,1,0.5550569,1,0.190651158,Exp. 6a
3,5,2,193,5,1.7,0.6779902,1.0436778,2,0.9246562,1,0.37372031,Exp. 6a
5,4,2,194,5,1.4,0.7099866,0.8717963,2,0.8652222,1,0.249185164,Exp. 6a
3,2,1,195,5,0.8,0.781907,0.5535668,1,0.8665367,1,0.195942008,Exp. 6a
3,4,1,196,5,1.4,1.0780912,0.8208563,2,1.2622234,1,0.329876599,Exp. 6a
1,5,1,197,5,1.7,0.8619113,2.0103154,1,0.5873128,1,0.412222238,Exp. 6a
3,5,1,198,5,1.7,0.9736593,0.6568832,1,1.0738461,1,0.37372031,Exp. 6a
3,2,2,199,5,0.8,0.9819795,0.6486088,2,0.7455402,1,0.195942008,Exp. 6a
5,5,2,200,5,1.7,0.9419986,0.6805067,2,1.3854253,1,0.383050459,Exp. 6a
1,5,2,201,5,1.7,0.9740068,0.6821248,2,0.7234452,1,0.412222238,Exp. 6a
5,4,1,202,5,1.4,0.8459272,0.5051128,1,0.7381781,1,0.249185164,Exp. 6a
5,2,2,203,5,0.8,0.7739496,0.340304,2,0.7656195,1,0.192960426,Exp. 6a
3,1,1,204,5,0.5,0.9579326,0.6007902,1,0.7221264,1,0.267840137,Exp. 6a
5,2,1,205,5,0.8,0.5658359,1.0437669,1,0.9729124,1,0.192960426,Exp. 6a
3,3,1,206,5,1.1,0.5820519,1.2445523,1,0.8218112,1,0.213652172,Exp. 6a
1,4,2,207,5,1.4,0.6539377,0.5889579,2,0.6859614,1,0.246793037,Exp. 6a
3,3,2,208,5,1.1,0.709925,1.8764071,2,0.8377751,1,0.213652172,Exp. 6a
5,5,1,209,5,1.7,0.7899611,0.6143945,2,0.8877764,1,0.383050459,Exp. 6a
5,3,2,210,5,1.1,0.7419895,0.5750146,2,0.9283206,1,0.215547955,Exp. 6a
3,4,2,211,5,1.4,1.0621112,0.53944,2,0.8685908,1,0.329876599,Exp. 6a
1,2,2,212,5,0.8,0.9418657,0.7407863,2,0.6541754,1,0.190651158,Exp. 6a
3,3,2,213,5,1.1,1.0859151,0.8667633,2,1.1719206,1,0.213652172,Exp. 6a
1,1,1,214,5,0.5,0.5978796,0.8699617,1,0.903037,1,0.245752487,Exp. 6a
3,2,2,215,5,0.8,0.3980395,4.148445,2,0.6856321,1,0.195942008,Exp. 6a
3,1,1,216,5,0.5,0.9659993,0.9041151,1,0.9614063,1,0.267840137,Exp. 6a
1,2,1,217,5,0.8,0.8620891,0.6471741,1,0.608113,1,0.190651158,Exp. 6a
3,2,1,218,5,0.8,0.7980087,0.5240048,1,0.8372082,1,0.195942008,Exp. 6a
3,1,2,219,5,0.5,0.725961,0.8401864,2,0.905398,1,0.267840137,Exp. 6a
5,1,2,220,5,0.5,0.7980919,0.8906857,2,0.7079907,1,0.276635871,Exp. 6a
3,5,1,221,5,1.7,1.5579629,0.621433,1,0.910243,1,0.37372031,Exp. 6a
1,3,2,222,5,1.1,0.9100031,0.455662,2,0.7764872,1,0.19524662,Exp. 6a
1,5,1,223,5,1.7,1.5018135,0.4586132,1,0.8676313,1,0.412222238,Exp. 6a
3,3,1,224,5,1.1,0.6536939,0.5576987,1,0.7585724,1,0.213652172,Exp. 6a
3,5,2,225,5,1.7,1.3979734,0.9983008,1,1.4395434,1,0.37372031,Exp. 6a
5,2,2,226,5,0.8,0.7737446,0.7354809,2,1.0166526,1,0.192960426,Exp. 6a
5,2,1,227,5,0.8,0.5099977,0.8206428,2,0.7175131,1,0.192960426,Exp. 6a
5,3,1,228,5,1.1,0.7977565,0.5285892,2,0.7057655,1,0.215547955,Exp. 6a
1,4,2,229,5,1.4,0.9657882,0.3727811,1,0.6459054,1,0.246793037,Exp. 6a
5,5,1,230,5,1.7,0.8940655,0.8723207,1,1.0574038,1,0.383050459,Exp. 6a
1,1,2,231,5,0.5,1.1260534,0.6507638,2,0.8360633,1,0.245752487,Exp. 6a
5,1,1,232,5,0.5,0.7740925,0.6530072,1,1.1258132,1,0.276635871,Exp. 6a
5,3,2,233,5,1.1,0.6299622,0.5417063,2,0.9185087,1,0.215547955,Exp. 6a
1,5,2,234,5,1.7,1.8220612,0.7917002,2,1.4807864,1,0.412222238,Exp. 6a
5,4,1,235,5,1.4,1.3418962,0.5445107,2,0.9858371,1,0.249185164,Exp. 6a
3,4,1,236,5,1.4,0.9978969,0.82217,1,0.8154045,1,0.329876599,Exp. 6a
5,4,2,237,5,1.4,1.2459255,0.7106974,2,0.8797212,1,0.249185164,Exp. 6a
1,3,1,238,5,1.1,0.8699744,0.7377247,1,0.6108755,1,0.19524662,Exp. 6a
5,5,2,239,5,1.7,0.7499307,0.0586172,2,0.8358131,1,0.383050459,Exp. 6a
1,4,1,240,5,1.4,1.3418318,1.019426,1,0.6922725,1,0.246793037,Exp. 6a
3,5,2,241,5,1.7,1.5340687,1.1664925,2,0.8878743,1,0.37372031,Exp. 6a
5,5,1,242,5,1.7,1.2940996,0.6595378,1,1.0445253,1,0.383050459,Exp. 6a
1,3,2,243,5,1.1,0.8539537,1.2146717,2,0.7836592,1,0.19524662,Exp. 6a
1,2,1,244,5,0.8,0.6139455,1.4532505,1,0.62239,1,0.190651158,Exp. 6a
1,1,1,245,5,0.5,0.4300516,0.9798288,1,0.6129078,1,0.245752487,Exp. 6a
1,5,1,246,5,1.7,1.253901,0.7886912,1,0.5818128,1,0.412222238,Exp. 6a
1,1,2,247,5,0.5,0.4220493,0.9319499,2,0.5811041,1,0.245752487,Exp. 6a
3,3,1,248,5,1.1,0.5098827,0.9748918,2,0.8241185,1,0.213652172,Exp. 6a
1,4,1,249,5,1.4,0.9900035,0.8447147,1,0.7499261,1,0.246793037,Exp. 6a
3,2,2,250,5,0.8,0.4459827,0.716762,1,0.6857524,1,0.195942008,Exp. 6a
5,4,2,251,5,1.4,1.038058,0.9588443,2,0.8721573,1,0.249185164,Exp. 6a
3,5,1,252,5,1.7,1.2459357,0.9841041,1,1.081353,1,0.37372031,Exp. 6a
3,4,1,253,5,1.4,1.4300082,1.3041862,1,0.86535,1,0.329876599,Exp. 6a
5,3,2,254,5,1.1,0.7580094,0.7158837,2,0.9648994,1,0.215547955,Exp. 6a
1,3,1,255,5,1.1,1.0538781,0.8425188,1,0.8514214,1,0.19524662,Exp. 6a
3,1,1,256,5,0.5,0.3818194,0.8478053,1,0.7527767,1,0.267840137,Exp. 6a
1,2,2,257,5,0.8,0.5899872,0.7595704,2,0.832596,1,0.190651158,Exp. 6a
5,4,1,258,5,1.4,1.1739954,0.9067293,1,0.8598107,1,0.249185164,Exp. 6a
1,5,2,259,5,1.7,1.2298676,0.6648436,2,0.9139499,1,0.412222238,Exp. 6a
3,3,2,260,5,1.1,0.6698609,0.5503891,2,0.8473185,1,0.213652172,Exp. 6a
3,1,2,261,5,0.5,0.6940126,0.6575512,2,0.7946403,1,0.267840137,Exp. 6a
5,5,2,262,5,1.7,1.5740054,0.6286726,2,1.0619631,1,0.383050459,Exp. 6a
5,3,1,263,5,1.1,1.0299761,0.9023003,1,1.3431376,1,0.215547955,Exp. 6a
5,2,2,264,5,0.8,0.6299476,0.482671,2,0.8515657,1,0.192960426,Exp. 6a
5,2,1,265,5,0.8,0.7019592,0.6147984,1,1.1118668,1,0.192960426,Exp. 6a
3,2,1,266,5,0.8,0.6380207,0.539679,1,0.6846242,1,0.195942008,Exp. 6a
5,1,1,267,5,0.5,0.4698954,0.6535963,1,0.9026848,1,0.276635871,Exp. 6a
5,1,2,268,5,0.5,0.5019684,0.5617487,2,0.9230839,1,0.276635871,Exp. 6a
1,4,2,269,5,1.4,1.0939634,0.6326126,2,1.217545,1,0.246793037,Exp. 6a
3,4,2,270,5,1.4,1.1978803,0.8048081,2,0.8458979,1,0.329876599,Exp. 6a
3,1,1,271,5,0.5,0.485983,0.9661279,1,0.6393231,1,0.267840137,Exp. 6a
3,3,1,272,5,1.1,1.1418482,0.6777684,1,0.7182806,1,0.213652172,Exp. 6a
1,5,2,273,5,1.7,1.3660143,1.0382112,2,0.839391,1,0.412222238,Exp. 6a
1,2,2,274,5,0.8,0.5577586,1.1753779,1,0.4164257,1,0.190651158,Exp. 6a
1,4,2,275,5,1.4,1.4298137,0.7709686,2,0.6999412,1,0.246793037,Exp. 6a
1,2,1,276,5,0.8,0.5019303,0.700151,1,0.4775044,1,0.190651158,Exp. 6a
3,3,2,277,5,1.1,0.7258546,0.8934069,2,1.0144558,1,0.213652172,Exp. 6a
3,2,2,278,5,0.8,0.654071,0.8615709,1,0.6705323,1,0.195942008,Exp. 6a
3,4,1,279,5,1.4,1.229969,0.9701711,2,1.7234684,1,0.329876599,Exp. 6a
5,2,1,280,5,0.8,0.621947,0.6355412,1,1.0922832,1,0.192960426,Exp. 6a
1,3,2,281,5,1.1,0.6937666,0.9185998,2,0.7916334,1,0.19524662,Exp. 6a
5,3,2,282,5,1.1,1.1258926,0.9830819,1,0.9597618,1,0.215547955,Exp. 6a
1,4,1,283,5,1.4,1.2700256,0.7083218,1,0.7012021,1,0.246793037,Exp. 6a
3,1,2,284,5,0.5,0.5498975,0.4387127,2,0.711991,1,0.267840137,Exp. 6a
3,5,2,285,5,1.7,1.5899573,0.7678095,2,1.0971749,1,0.37372031,Exp. 6a
5,1,1,286,5,0.5,0.4299849,0.6349998,1,0.6998129,1,0.276635871,Exp. 6a
5,4,1,287,5,1.4,1.1579887,0.6333294,1,1.0906143,1,0.249185164,Exp. 6a
1,5,1,288,5,1.7,1.9658471,2.0509668,1,0.820142,1,0.412222238,Exp. 6a
5,1,2,289,5,0.5,0.3500961,0.6517803,2,0.7810766,1,0.276635871,Exp. 6a
3,4,2,290,5,1.4,0.8780615,0.66124,2,0.910052,1,0.329876599,Exp. 6a
5,5,1,291,5,1.7,1.3099627,0.6251551,2,1.2259676,1,0.383050459,Exp. 6a
1,1,2,292,5,0.5,0.414134,0.8450622,2,0.7661999,1,0.245752487,Exp. 6a
1,3,1,293,5,1.1,1.0858314,1.0281517,1,0.8052159,1,0.19524662,Exp. 6a
5,4,2,294,5,1.4,1.5174369,0.6894634,2,1.0098452,1,0.249185164,Exp. 6a
3,5,1,295,5,1.7,1.5900542,1.1778989,2,1.4273172,1,0.37372031,Exp. 6a
5,5,2,296,5,1.7,1.493958,0.9807399,2,0.8217613,1,0.383050459,Exp. 6a
1,1,1,297,5,0.5,0.5099768,0.9071625,1,0.5882517,1,0.245752487,Exp. 6a
5,3,1,298,5,1.1,0.9258959,1.0192777,1,0.8524095,1,0.215547955,Exp. 6a
5,2,2,299,5,0.8,0.5579291,0.6866303,2,0.7437577,1,0.192960426,Exp. 6a
3,2,1,300,5,0.8,0.6540148,0.8778019,1,1.0388213,1,0.195942008,Exp. 6a
3,4,2,301,5,1.4,0.1739149,0.0900003,-1,2.0000877,1,0.329876599,Exp. 6a
3,3,2,302,5,1.1,1.0300866,0.8564094,2,0.8415711,1,0.213652172,Exp. 6a
1,4,1,303,5,1.4,0.9421388,0.3422234,1,0.6233854,1,0.246793037,Exp. 6a
1,3,2,304,5,1.1,1.1498761,0.6762308,2,0.6691987,1,0.19524662,Exp. 6a
1,1,1,305,5,0.5,0.4620068,0.6523924,1,0.5657041,1,0.245752487,Exp. 6a
1,2,2,306,5,0.8,0.5978064,0.6651038,2,0.8900665,1,0.190651158,Exp. 6a
3,2,1,307,5,0.8,0.6699579,0.9274536,2,1.2246077,1,0.195942008,Exp. 6a
5,2,1,308,5,0.8,0.6299483,0.7366918,1,0.8578475,1,0.192960426,Exp. 6a
3,2,2,309,5,0.8,0.5659245,1.1154105,2,0.7406029,1,0.195942008,Exp. 6a
3,5,1,310,5,1.7,1.7178758,1.0013838,2,1.0743966,1,0.37372031,Exp. 6a
3,1,2,311,5,0.5,0.7338599,0.8695914,2,0.8466939,1,0.267840137,Exp. 6a
1,5,2,312,5,1.7,1.1660886,0.7668588,2,0.991949,1,0.412222238,Exp. 6a
1,5,1,313,5,1.7,1.5979593,1.0028293,1,0.7877502,1,0.412222238,Exp. 6a
1,2,1,314,5,0.8,1.0860171,0.556099,1,0.6052588,1,0.190651158,Exp. 6a
5,5,1,315,5,1.7,1.4860617,1.2592916,2,1.1885127,1,0.383050459,Exp. 6a
5,3,1,316,5,1.1,0.9499387,0.4467094,1,0.8877989,1,0.215547955,Exp. 6a
3,3,1,317,5,1.1,1.0539231,0.8800391,1,1.665121,1,0.213652172,Exp. 6a
5,3,2,318,5,1.1,0.7419088,0.4763384,2,0.885261,1,0.215547955,Exp. 6a
3,1,1,319,5,0.5,0.6700732,0.3647519,1,0.4702037,1,0.267840137,Exp. 6a
3,5,2,320,5,1.7,1.6938354,0.7086601,2,1.0459083,1,0.37372031,Exp. 6a
1,3,1,321,5,1.1,1.2619963,0.3130293,1,0.4422628,1,0.19524662,Exp. 6a
3,4,1,322,5,1.4,1.0458922,0.627341,1,0.8206272,1,0.329876599,Exp. 6a
1,4,2,323,5,1.4,1.1019569,0.4415748,2,0.7708645,1,0.246793037,Exp. 6a
5,5,2,324,5,1.7,2.0540444,0.6694094,2,0.9341369,1,0.383050459,Exp. 6a
5,2,2,325,5,0.8,1.1179232,0.6177488,2,0.73917,1,0.192960426,Exp. 6a
5,4,1,326,5,1.4,1.2300513,0.9173503,2,1.1987753,1,0.249185164,Exp. 6a
5,1,2,327,5,0.5,0.5738694,0.5844139,1,1.1134019,1,0.276635871,Exp. 6a
5,4,2,328,5,1.4,0.6538682,0.6433885,2,1.3644969,1,0.249185164,Exp. 6a
1,1,2,329,5,0.5,0.5498622,0.6804075,2,0.6414745,1,0.245752487,Exp. 6a
5,1,1,330,5,0.5,0.6860705,0.5683464,1,1.2654226,1,0.276635871,Exp. 6a
5,3,1,331,5,1.1,0.7259953,0.32715,2,1.1043763,1,0.215547955,Exp. 6a
3,2,1,332,5,0.8,0.6458689,0.5823197,1,0.8233776,1,0.195942008,Exp. 6a
5,2,1,333,5,0.8,0.7018971,0.4385979,1,0.8235291,1,0.192960426,Exp. 6a
3,2,2,334,5,0.8,0.7099996,1.5136165,1,1.0029216,1,0.195942008,Exp. 6a
3,3,2,335,5,1.1,0.6858875,0.6177871,1,0.482785,1,0.213652172,Exp. 6a
1,4,2,336,5,1.4,1.3900222,0.7585399,2,0.6877282,1,0.246793037,Exp. 6a
3,4,2,337,5,1.4,1.6299726,0.7619102,2,0.7071075,1,0.329876599,Exp. 6a
5,4,2,338,5,1.4,0.5020481,0.4435494,1,0.7647166,1,0.249185164,Exp. 6a
3,3,1,339,5,1.1,0.8778468,0.5584283,1,1.0877117,1,0.213652172,Exp. 6a
1,3,2,340,5,1.1,0.9819998,0.5982336,2,0.5914898,1,0.19524662,Exp. 6a
5,5,1,341,5,1.7,1.4059617,0.6531007,2,1.2462576,1,0.383050459,Exp. 6a
1,2,1,342,5,0.8,0.9259038,0.5881132,1,0.5813311,1,0.190651158,Exp. 6a
1,4,1,343,5,1.4,1.1341209,0.4162128,1,0.6496663,1,0.246793037,Exp. 6a
5,3,2,344,5,1.1,0.6539992,0.4995066,2,0.9324914,1,0.215547955,Exp. 6a
3,5,1,345,5,1.7,1.565969,0.782679,1,0.8639141,1,0.37372031,Exp. 6a
5,1,1,346,5,0.5,1.2377954,1.3137767,1,1.2830561,1,0.276635871,Exp. 6a
3,4,1,347,5,1.4,1.2700102,0.5730649,1,0.5741858,1,0.329876599,Exp. 6a
1,1,2,348,5,0.5,0.4620268,0.6443779,2,0.7334195,1,0.245752487,Exp. 6a
1,5,1,349,5,1.7,1.2457174,1.2732949,1,0.7545118,1,0.412222238,Exp. 6a
5,5,2,350,5,1.7,1.62207,3.8218429,2,0.9030901,1,0.383050459,Exp. 6a
5,2,2,351,5,0.8,0.8780319,0.6859128,2,1.2311463,1,0.192960426,Exp. 6a
5,4,1,352,5,1.4,1.3818941,0.7926039,2,0.8338772,1,0.249185164,Exp. 6a
1,3,1,353,5,1.1,1.2139182,1.3229598,1,0.7077424,1,0.19524662,Exp. 6a
1,5,2,354,5,1.7,1.3899662,0.3905754,1,0.7117981,1,0.412222238,Exp. 6a
3,1,1,355,5,0.5,0.4540133,0.9606235,1,0.4737565,1,0.267840137,Exp. 6a
1,1,1,356,5,0.5,0.3898809,0.5371102,1,0.4983623,1,0.245752487,Exp. 6a
3,1,2,357,5,0.5,0.2698441,0.7175568,2,0.9183301,1,0.267840137,Exp. 6a
1,2,2,358,5,0.8,0.4778848,0.6067144,2,0.7357424,1,0.190651158,Exp. 6a
5,1,2,359,5,0.5,0.5179248,0.8525258,2,0.9979065,1,0.276635871,Exp. 6a
3,5,2,360,5,1.7,1.5499112,0.6144205,2,0.9113672,1,0.37372031,Exp. 6a
1,5,2,1,6,1.7,1.4216177,0.9762718,2,1.0199389,1,0.163799215,Exp. 6a
3,5,1,2,6,1.7,1.4216525,0.8471967,1,1.9863966,1,0.178337045,Exp. 6a
3,2,1,3,6,0.8,0.4458047,0.8692654,1,1.9455831,1,0.187361423,Exp. 6a
5,5,2,4,6,1.7,1.3019012,0.7697205,2,1.8019705,1,0.16598933,Exp. 6a
3,1,1,5,6,0.5,0.6780782,0.9675004,1,1.0064349,1,0.16216215,Exp. 6a
3,2,2,6,6,0.8,0.533834,0.8626892,2,0.8558123,1,0.187361423,Exp. 6a
1,3,1,7,6,1.1,1.4299534,0.8232806,1,0.9098735,1,0.156781957,Exp. 6a
5,3,1,8,6,1.1,1.3021077,0.7898987,1,1.0606759,1,0.16132023,Exp. 6a
3,4,2,9,6,1.4,1.5658863,0.7636041,2,1.2049055,1,0.157358472,Exp. 6a
1,2,1,10,6,0.8,1.2699171,0.5036007,1,0.8248963,1,0.175066155,Exp. 6a
5,1,2,11,6,0.5,0.661888,0.7783463,-1,2.0001014,1,0.09824978,Exp. 6a
3,4,1,12,6,1.4,1.0139279,0.6421337,1,0.8590984,1,0.157358472,Exp. 6a
1,1,2,13,6,0.5,0.4619414,0.5450482,2,0.6981739,1,0.122818623,Exp. 6a
5,4,2,14,6,1.4,1.2699604,0.6578794,2,1.3071144,1,0.135097236,Exp. 6a
1,4,1,15,6,1.4,1.5500201,0.6063624,1,0.7433663,1,0.17074303,Exp. 6a
1,3,2,16,6,1.1,1.3020523,0.497059,2,0.5441342,1,0.156781957,Exp. 6a
3,5,2,17,6,1.7,1.4140608,0.5299518,2,0.7232694,1,0.178337045,Exp. 6a
5,4,1,18,6,1.4,1.5898581,0.7576822,1,1.0549375,1,0.135097236,Exp. 6a
3,1,2,19,6,0.5,0.4459483,0.6969849,1,0.7463313,1,0.16216215,Exp. 6a
1,2,2,20,6,0.8,0.5499298,0.5404225,1,0.6377919,1,0.175066155,Exp. 6a
5,3,2,21,6,1.1,1.2460273,0.6171693,1,0.9463357,1,0.16132023,Exp. 6a
5,2,1,22,6,0.8,0.9179674,0.5597155,1,0.6489791,1,0.187366026,Exp. 6a
5,2,2,23,6,0.8,0.8219998,0.6543252,1,0.7510645,1,0.187366026,Exp. 6a
1,5,1,24,6,1.7,1.5659507,0.5726092,1,0.8217958,1,0.163799215,Exp. 6a
3,3,1,25,6,1.1,1.3339468,0.7365496,1,0.78541,1,0.183888322,Exp. 6a
1,1,1,26,6,0.5,0.4620544,0.7430986,1,0.5519604,1,0.122818623,Exp. 6a
5,1,1,27,6,0.5,0.4620441,0.8080051,2,1.5052199,1,0.09824978,Exp. 6a
5,5,1,28,6,1.7,1.5339412,0.5105692,2,1.0719731,1,0.16598933,Exp. 6a
1,4,2,29,6,1.4,1.646065,0.3580876,2,0.6711959,1,0.17074303,Exp. 6a
3,3,2,30,6,1.1,1.2699707,0.3351407,2,0.680483,1,0.183888322,Exp. 6a
1,1,1,31,6,0.5,0.525933,0.4319171,1,0.6331545,1,0.122818623,Exp. 6a
1,3,1,32,6,1.1,0.877946,0.8267976,1,0.850955,1,0.156781957,Exp. 6a
5,1,2,33,6,0.5,0.5740403,0.7117154,2,0.8888052,1,0.09824978,Exp. 6a
1,4,2,34,6,1.4,1.685756,0.565335,2,0.7746417,1,0.17074303,Exp. 6a
3,5,1,35,6,1.7,1.5020332,0.5405395,1,0.8297839,1,0.178337045,Exp. 6a
5,2,2,36,6,0.8,0.7660012,0.7561559,1,1.2774845,1,0.187366026,Exp. 6a
5,2,1,37,6,0.8,0.9817941,0.696531,1,0.7536701,1,0.187366026,Exp. 6a
1,2,2,38,6,0.8,0.813869,0.614781,1,0.6159756,1,0.175066155,Exp. 6a
1,1,2,39,6,0.5,0.5100574,0.5585229,2,0.4959109,1,0.122818623,Exp. 6a
3,2,2,40,6,0.8,0.5339785,0.8929696,2,0.8622753,1,0.187361423,Exp. 6a
1,5,2,41,6,1.7,1.8539911,0.4977699,2,0.8192771,1,0.163799215,Exp. 6a
3,4,2,42,6,1.4,1.6460743,0.5010262,2,0.6304025,1,0.157358472,Exp. 6a
5,4,2,43,6,1.4,1.3259727,0.4804215,2,0.7297388,1,0.135097236,Exp. 6a
3,2,1,44,6,0.8,0.9898943,0.5853569,1,0.7706108,1,0.187361423,Exp. 6a
3,5,2,45,6,1.7,1.7578946,0.859671,2,0.9408461,1,0.178337045,Exp. 6a
3,3,2,46,6,1.1,1.4218993,0.6523921,2,0.6855927,1,0.183888322,Exp. 6a
3,4,1,47,6,1.4,1.3817787,0.7307123,2,0.9400244,1,0.157358472,Exp. 6a
1,3,2,48,6,1.1,1.3819525,0.7352757,1,0.6163297,1,0.156781957,Exp. 6a
1,5,1,49,6,1.7,1.4460337,0.6838317,1,0.5812206,1,0.163799215,Exp. 6a
1,2,1,50,6,0.8,0.8380598,0.6717711,1,0.5448744,1,0.175066155,Exp. 6a
1,4,1,51,6,1.4,1.4699917,0.4607492,1,0.6779517,1,0.17074303,Exp. 6a
3,1,2,52,6,0.5,0.5021017,0.7525696,2,1.1701272,1,0.16216215,Exp. 6a
5,4,1,53,6,1.4,1.4062924,0.5917282,1,0.8328464,1,0.135097236,Exp. 6a
5,1,1,54,6,0.5,0.4939133,0.7851538,1,1.426213,1,0.09824978,Exp. 6a
3,1,1,55,6,0.5,0.5739292,0.6710361,1,0.7440774,1,0.16216215,Exp. 6a
5,3,1,56,6,1.1,1.3338952,0.4625288,1,0.6717248,1,0.16132023,Exp. 6a
3,3,1,57,6,1.1,1.070049,0.5117033,1,0.6570641,1,0.183888322,Exp. 6a
5,5,1,58,6,1.7,1.4300581,0.8896207,1,0.6830058,1,0.16598933,Exp. 6a
5,5,2,59,6,1.7,1.5339544,0.5905396,1,0.8714327,1,0.16598933,Exp. 6a
5,3,2,60,6,1.1,0.917781,1.2030634,2,1.2676718,1,0.16132023,Exp. 6a
5,5,2,61,6,1.7,1.6460351,0.4830739,1,0.6758993,1,0.16598933,Exp. 6a
5,5,1,62,6,1.7,1.6221005,0.6870205,2,0.7362363,1,0.16598933,Exp. 6a
5,2,2,63,6,0.8,0.9098445,0.5801111,1,0.9654232,1,0.187366026,Exp. 6a
3,4,2,64,6,1.4,1.7020107,0.5459218,2,0.6508471,1,0.157358472,Exp. 6a
1,2,1,65,6,0.8,0.9820747,0.4812447,1,0.5145237,1,0.175066155,Exp. 6a
1,5,1,66,6,1.7,1.8939719,0.6878579,1,0.5531759,1,0.163799215,Exp. 6a
1,1,2,67,6,0.5,0.7018929,0.6740334,2,0.5152802,1,0.122818623,Exp. 6a
5,1,1,68,6,0.5,0.6459623,0.6441291,1,0.8055352,1,0.09824978,Exp. 6a
3,2,1,69,6,0.8,0.9498455,0.6737263,1,0.6029124,1,0.187361423,Exp. 6a
3,2,2,70,6,0.8,1.1578104,0.6982144,2,0.6429452,1,0.187361423,Exp. 6a
3,3,2,71,6,1.1,0.5739326,0.8250927,2,0.6905935,1,0.183888322,Exp. 6a
3,3,1,72,6,1.1,1.2059783,0.5703646,2,1.1155595,1,0.183888322,Exp. 6a
1,1,1,73,6,0.5,0.9499175,0.4688994,1,0.5257712,1,0.122818623,Exp. 6a
5,1,2,74,6,0.5,0.4859756,0.5575378,2,0.790726,1,0.09824978,Exp. 6a
3,1,2,75,6,0.5,0.5499843,0.6929216,2,0.6862471,1,0.16216215,Exp. 6a
1,4,2,76,6,1.4,1.3579375,0.6361865,2,0.5492475,1,0.17074303,Exp. 6a
1,3,1,77,6,1.1,1.2539415,0.4617311,1,0.6869383,1,0.156781957,Exp. 6a
1,2,2,78,6,0.8,0.9500887,0.6023121,2,0.5317321,1,0.175066155,Exp. 6a
