WMSize,DurLevel,TPresent,NT,NSub,curDur,phyDur,repVDur,repDur,presentColorDeg,respColorDeg,WMRP
5,2,1,304,1,0.8,0.800079807,1.200055797,1.189988928,2.897246558,2.897246558,1
3,5,2,305,1,1.7,1.700190001,1.130137193,1.125996763,3.316125579,2.42600766,2
5,5,2,306,1,1.7,1.700168229,1.570175349,1.557966191,4.869468613,2.321287905,2
5,1,2,307,1,0.5,0.500080709,0.850096089,0.837998587,0.907571211,4.78220215,2
3,4,1,308,1,1.4,1.400179395,1.24940028,1.237977686,2.775073511,2.775073511,1
5,2,2,309,1,0.8,0.800041241,0.720074594,0.710019233,0.296705973,1.308996939,1
5,1,1,310,1,0.5,0.500029702,1.210163555,1.20593604,4.590215933,4.590215933,1
3,2,2,311,1,0.8,0.800056481,1.100117782,1.093900688,0.680678408,3.996803987,2
5,3,2,312,1,1.1,1.100105653,1.280143118,1.269982322,0.453785606,4.415683008,1
1,2,1,313,1,0.8,0.800097224,1.090184194,1.077980635,1.850049007,1.850049007,1
3,3,1,314,1,1.1,1.099139632,0.610045928,0.598012184,5.340707511,5.340707511,1
3,5,1,315,1,1.7,1.700234476,1.520194212,1.509891903,2.757620218,2.757620218,1
5,3,1,316,1,1.1,1.099157982,1.57014518,1.5578987,0.104719755,0.104719755,1
3,2,1,317,1,0.8,0.80011744,1.391791253,1.38188518,0.34906585,0.34906585,1
1,1,1,318,1,0.5,0.499930799,1.440413865,1.429978129,4.939281783,4.939281783,1
1,5,1,319,1,1.7,1.700173828,1.310253968,1.301989445,3.892084232,3.892084232,1
5,4,1,320,1,1.4,1.400127455,1.470153982,1.461947309,0.122173048,0.122173048,1
1,4,2,321,1,1.4,1.40024813,1.1202938,1.109986825,6.143558967,1.815142422,2
1,3,1,322,1,1.1,1.100131467,1.321319971,1.31796797,1.762782545,1.762782545,1
3,1,2,323,1,0.5,0.499995801,1.150152103,1.141996748,5.864306287,1.623156204,1
1,3,2,324,1,1.1,1.100127424,0.770074392,0.757958851,1.989675347,1.832595715,1
3,3,2,325,1,1.1,1.100147329,1.440150433,1.429970976,3.473205211,3.822271062,2
1,5,2,326,1,1.7,1.700174139,1.821562098,1.813934229,5.270894341,3.700098014,2
3,1,1,327,1,0.5,0.500058316,1.070060117,1.062044719,3.804817769,3.804817769,1
1,4,1,328,1,1.4,1.399153037,1.321368801,1.318031107,4.345869837,4.345869837,1
5,4,2,329,1,1.4,1.400156691,1.340291417,1.333937476,2.687807048,3.979350695,2
1,2,2,330,1,0.8,0.800125838,1.150030495,1.142045267,3.525565089,6.126105675,2
1,2,1,331,1,0.8,0.800094736,1.460148548,1.445947013,3.281218994,3.281218994,1
1,4,1,332,1,1.4,1.400180017,1.16069964,1.157947903,5.881759579,5.881759579,1
3,5,1,333,1,1.7,1.700184091,1.510156743,1.493974337,0.523598776,0.523598776,1
3,4,2,334,1,1.4,1.400140518,1.569935865,1.558003513,3.595378259,1.745329252,2
5,5,2,335,1,1.7,1.699268145,1.790886751,1.782004548,2.687807048,3.787364477,1
5,2,1,336,1,0.8,0.799094504,1.561716605,1.557903677,4.939281783,4.939281783,1
3,1,1,337,1,0.5,0.500072312,0.450032703,0.437928048,2.967059728,2.967059728,1
3,1,2,338,1,0.5,0.500071379,0.480031898,0.469985245,1.605702912,0.890117919,2
5,4,1,339,1,1.4,1.399186005,1.230105687,1.221920785,5.096361416,5.096361416,2
3,2,2,340,1,0.8,0.800081673,0.940122597,0.933956199,5.829399702,2.164208272,2
1,1,1,341,1,0.5,0.500067024,1.200028427,1.189978664,3.403392041,3.403392041,1
3,3,2,342,1,1.1,1.1001324,1.120127094,1.109943905,2.00712864,1.361356817,2
5,2,2,343,1,0.8,0.800130192,1.311879656,1.301969229,2.07694181,5.759586532,2
3,5,2,344,1,1.7,1.700223279,1.310085085,1.301847932,1.483529864,3.717551307,2
3,3,1,345,1,1.1,1.100142664,1.330151313,1.318001249,5.375614096,5.375614096,2
1,4,2,346,1,1.4,1.399251319,1.100165679,1.094022607,5.131268001,5.253441049,1
1,5,2,347,1,1.7,1.700199331,1.970198302,1.957921031,2.321287905,2.14675498,1
5,5,1,348,1,1.7,1.699210606,1.110131302,1.094002702,0.942477796,0.942477796,1
5,1,1,349,1,0.5,0.500058005,0.560066035,0.550002899,5.777039824,5.777039824,2
1,2,2,350,1,0.8,0.800080118,1.040118149,1.029978191,3.996803987,4.747295565,2
5,1,2,351,1,0.5,0.499991758,0.450029593,0.437966303,3.071779484,2.373647783,2
5,3,1,352,1,1.1,1.100129601,1.100137376,1.093991817,2.460914245,2.460914245,1
5,4,2,353,1,1.4,1.400115014,0.640171396,0.629953372,4.974188368,5.846852994,2
5,3,2,354,1,1.1,1.098988167,1.010121443,0.997925659,2.932153143,1.658062789,2
3,2,1,355,1,0.8,0.800126149,1.100217308,1.09407859,4.78220215,4.78220215,1
1,5,1,356,1,1.7,1.700194977,1.360166369,1.350034809,4.991641661,4.991641661,1
1,3,1,357,1,1.1,1.099143364,1.46016752,1.445954788,6.143558967,6.143558967,1
3,4,1,358,1,1.4,1.400152336,1.170119428,1.157941061,0.331612558,0.331612558,1
1,3,2,359,1,1.1,1.100113117,1.279996007,1.269918252,4.450589593,1.169370599,2
1,1,2,360,1,0.5,0.500055517,0.5190873,0.501970287,0.767944871,1.815142422,2
1,4,2,1,2,1.4,1.400188414,0.850023777,0.83797169,2.757620218,5.427973974,2
5,2,2,2,2,0.8,0.800115574,0.800091314,0.789966597,2.932153143,2.827433388,2
1,3,1,3,2,1.1,1.100085125,0.610031901,0.597967684,0.837758041,0.837758041,1
1,2,2,4,2,0.8,0.800126459,0.830114986,0.821958692,2.879793266,3.839724354,2
5,1,1,5,2,0.5,0.500018194,0.640089162,0.629926812,2.687807048,2.687807048,1
3,4,1,6,2,1.4,1.400192768,0.841844353,0.838060641,1.291543646,1.291543646,2
5,5,2,7,2,1.7,1.700032626,1.000409609,0.998050352,0.366519143,4.852015321,2
1,2,1,8,2,0.8,0.799082377,0.930040871,0.918031393,0.174532925,0.174532925,1
3,5,1,9,2,1.7,1.700191866,1.37170303,1.365940009,6.021385919,6.021385919,1
3,1,2,10,2,0.5,0.500000467,0.400002737,0.389912231,4.241150082,1.413716694,2
5,2,1,11,2,0.8,0.800144498,0.800122727,0.789898173,3.787364477,3.787364477,2
5,5,1,12,2,1.7,1.700236341,1.280118298,1.269953148,0.767944871,0.767944871,2
3,1,1,13,2,0.5,0.500036544,0.719863974,0.709993046,5.445427266,5.445427266,2
1,1,1,14,2,0.5,0.499987715,0.430083635,0.422031221,4.08407045,4.08407045,1
1,4,1,15,2,1.4,1.400099463,1.089055234,1.077898875,1.93731547,1.93731547,1
3,4,2,16,2,1.4,1.400218893,1.210050624,1.205933502,1.902408885,4.258603375,2
3,2,2,17,2,0.8,0.800194261,0.800034709,0.789968774,5.253441049,0.802851456,2
3,3,2,18,2,1.1,1.100118404,0.948502813,0.933972857,1.134464014,5.637413484,2
5,3,1,19,2,1.1,1.100186828,1.050576578,1.045959341,0.890117919,0.890117919,2
1,3,2,20,2,1.1,1.100033185,0.781635904,0.774026377,0.226892803,5.811946409,2
1,5,2,21,2,1.7,1.70021146,1.568511192,1.558013876,5.044001538,4.049163865,2
5,1,2,22,2,0.5,0.500083197,0.450016686,0.43794967,3.054326191,2.862339973,1
1,1,2,23,2,0.5,0.500031568,0.7084478,0.693985024,3.630284844,4.729842273,2
3,2,1,24,2,0.8,0.800055859,0.670060272,0.661931969,4.991641661,4.991641661,2
3,3,1,25,2,1.1,1.100101609,0.788670476,0.774064321,2.094395102,2.094395102,2
5,4,1,26,2,1.4,1.400193701,0.880098144,0.869983379,4.066617157,4.066617157,2
5,4,2,27,2,1.4,1.400149226,0.809890824,0.806034645,5.183627878,4.29350996,2
1,5,1,28,2,1.7,1.700182847,1.280095905,1.270043032,2.844886681,2.844886681,1
3,5,2,29,2,1.7,1.700131218,1.280173037,1.269968077,4.904375198,0.244346095,2
5,3,2,30,2,1.1,1.100123691,1.088387793,1.077978806,5.148721293,5.916666164,2
5,4,2,31,2,1.4,1.40011688,0.780083309,0.773956709,0.855211333,0.296705973,2
3,1,2,32,2,0.5,0.500088484,0.380020235,0.374042301,1.466076572,6.021385919,2
1,3,1,33,2,1.1,1.100102231,0.670100082,0.662024963,5.078908123,5.078908123,1
1,2,2,34,2,0.8,0.80009909,0.620110703,0.614037287,1.466076572,3.822271062,2
3,3,2,35,2,1.1,1.100140175,1.060094928,1.045999774,3.124139361,4.398229715,2
5,4,1,36,2,1.4,1.400103506,0.880101255,0.870010438,1.623156204,1.623156204,2
5,3,2,37,2,1.1,1.100176253,0.800040308,0.789911547,4.136430327,1.117010721,2
3,5,2,38,2,1.7,1.70009203,1.170164929,1.157928098,0.087266463,2.460914245,2
1,4,1,39,2,1.4,1.400197122,1.040075104,1.029965626,3.874630939,3.874630939,1
5,1,2,40,2,0.5,0.50004121,0.380007172,0.373983208,3.769911184,0.837758041,2
1,4,2,41,2,1.4,1.400214228,1.02860357,1.013976266,3.211405824,4.590215933,2
5,3,1,42,2,1.1,1.100099121,0.759699906,0.741962126,4.22369679,4.22369679,2
3,3,1,43,2,1.1,1.100111251,1.120237442,1.10999485,1.343903524,1.343903524,2
5,5,1,44,2,1.7,1.700144903,1.120072604,1.10991243,3.839724354,3.839724354,2
3,5,1,45,2,1.7,1.700204618,1.290837484,1.28591514,4.398229715,4.398229715,1
1,1,2,46,2,0.5,0.500046808,0.548431341,0.533986915,3.298672286,3.176499239,1
1,5,1,47,2,1.7,1.700252203,0.93010494,0.917900455,1.500983157,1.500983157,1
5,2,2,48,2,0.8,0.800127392,0.939960432,0.933991207,1.466076572,2.00712864,2
3,2,1,49,2,0.8,0.80009909,0.720100968,0.710024147,2.49582083,2.49582083,1
3,4,2,50,2,1.4,1.400215472,0.880065488,0.86995601,5.288347634,3.839724354,1
3,2,2,51,2,0.8,0.800027556,0.730156133,0.725927356,2.984513021,5.131268001,2
5,2,1,52,2,0.8,0.799934251,0.670109413,0.661892781,3.961897402,3.961897402,2
5,1,1,53,2,0.5,0.500005754,0.690088494,0.677855395,3.804817769,3.804817769,2
3,4,1,54,2,1.4,1.40024844,1.29014796,1.285924781,0.331612558,0.331612558,1
1,5,2,55,2,1.7,1.700178492,1.360403799,1.349917369,5.742133239,1.8675023,2
5,5,2,56,2,1.7,1.700215192,1.010029351,0.998035424,0.401425728,4.450589593,2
3,1,1,57,2,0.5,0.500005132,0.590117822,0.581906168,1.274090354,1.274090354,1
1,2,1,58,2,0.8,0.800128947,0.710052646,0.693970095,5.532693729,5.532693729,1
1,3,2,59,2,1.1,1.100037229,0.790097731,0.774059655,4.904375198,0.977384381,2
1,1,1,60,2,0.5,0.500060804,0.720082307,0.710038143,5.550147021,5.550147021,1
5,4,1,61,2,1.4,1.400134297,1.030116665,1.014010167,2.164208272,2.164208272,2
1,5,2,62,2,1.7,1.700319383,1.50018801,1.494032796,4.677482395,3.892084232,2
5,2,2,63,2,0.8,0.800074831,0.669955148,0.661948764,1.134464014,3.246312409,2
3,3,1,64,2,1.1,1.098996878,1.010147848,0.998033868,2.635447171,2.635447171,1
5,2,1,65,2,0.8,0.80004715,0.838629997,0.821985128,5.323254219,5.323254219,2
5,5,2,66,2,1.7,1.700100738,0.880117427,0.869980269,5.585053606,0.872664626,2
1,2,2,67,2,0.8,0.800162226,0.850095,0.83796858,2.949606436,3.543018382,2
1,1,2,68,2,0.5,0.500120519,0.480040358,0.470042224,0.366519143,5.410520681,2
3,5,1,69,2,1.7,1.700331513,0.850041816,0.837909798,4.78220215,4.78220215,1
3,5,2,70,2,1.7,1.700297923,1.120146315,1.109964681,2.600540585,2.49582083,1
3,2,2,71,2,0.8,0.800087271,0.780085797,0.773997141,1.570796327,0.994837674,2
3,1,1,72,2,0.5,0.499998911,0.550057647,0.53397323,2.740166926,2.740166926,1
3,4,1,73,2,1.4,1.40014736,0.410002541,0.405970327,2.775073511,2.775073511,2
5,3,1,74,2,1.1,1.100077972,1.028658931,1.013942054,5.864306287,5.864306287,2
1,4,2,75,2,1.4,1.400175351,0.690016338,0.677971715,3.211405824,0.453785606,2
3,1,2,76,2,0.5,0.499982428,0.580050839,0.566012289,2.35619449,1.954768762,2
1,2,1,77,2,0.8,0.800082606,0.520064455,0.517949658,3.036872898,3.036872898,1
1,3,1,78,2,1.1,1.100104408,0.710103964,0.693971339,1.500983157,1.500983157,1
1,1,1,79,2,0.5,0.50010559,1.04018085,1.030022853,3.682644722,3.682644722,2
5,1,1,80,2,0.5,0.500051473,0.680135342,0.678007793,0.610865238,0.610865238,2
1,3,2,81,2,1.1,1.100119026,0.810080855,0.805921435,0.715584993,6.038839212,2
3,3,2,82,2,1.1,1.100154482,0.899991074,0.886041164,1.029744259,5.393067389,2
1,5,1,83,2,1.7,1.700240696,1.48999382,1.477928981,4.118977035,4.118977035,1
5,5,1,84,2,1.7,1.700241318,1.65023701,1.637973121,2.21656815,2.21656815,2
5,3,2,85,2,1.1,1.100102231,1.050199937,1.046034918,5.445427266,0.13962634,2
3,4,2,86,2,1.4,1.4001965,1.040129221,1.03003716,0.017453293,2.897246558,2
5,4,2,87,2,1.4,1.400108483,1.130138032,1.125970837,5.672320069,5.393067389,1
5,1,2,88,2,0.5,0.500036233,0.660068865,0.645932345,2.21656815,0.052359878,2
1,4,1,89,2,1.4,1.400145494,1.120130764,1.109983964,0.104719755,0.104719755,1
3,2,1,90,2,0.8,0.800067055,1.020109397,1.01390411,3.822271062,3.822271062,2
1,2,1,91,2,0.8,0.800038442,0.800107798,0.789916834,4.974188368,4.974188368,1
5,2,2,92,2,0.8,0.79999521,0.860083918,0.853960429,6.003932627,3.822271062,2
3,3,2,93,2,1.1,1.100098188,0.831748756,0.822023072,2.251474735,4.380776423,2
3,5,2,94,2,1.7,1.70019622,1.280156864,1.26990152,2.059488517,4.694935688,2
1,1,1,95,2,0.5,0.500058938,0.370081701,0.358046098,1.029744259,1.029744259,1
3,2,1,96,2,0.8,0.800171557,0.750056216,0.74201562,2.42600766,2.42600766,2
5,1,2,97,2,0.5,0.50011772,0.758857674,0.74202464,3.630284844,4.380776423,2
5,1,1,98,2,0.5,0.500159707,0.350027976,0.341983337,6.073745797,6.073745797,2
5,4,1,99,2,1.4,1.400156068,0.810979071,0.805931076,4.834562028,4.834562028,2
5,4,2,100,2,1.4,1.400145183,1.001829088,0.997900131,2.373647783,1.256637061,2
5,3,1,101,2,1.1,1.100110007,1.010156245,0.99804973,5.654866776,5.654866776,1
5,2,1,102,2,0.8,0.800113086,1.020173466,1.013966002,5.654866776,5.654866776,2
1,1,2,103,2,0.5,0.500103413,0.609990225,0.59807032,0.593411946,4.625122518,2
3,1,2,104,2,0.5,0.500020994,0.620105105,0.61391257,1.396263402,5.148721293,2
3,4,2,105,2,1.4,1.400155757,0.730309776,0.725911495,0.13962634,4.328416545,2
1,3,2,106,2,1.1,1.100159147,0.590016742,0.581979567,3.874630939,3.263765701,2
1,4,2,107,2,1.4,1.400148604,1.108425967,1.094031925,1.047197551,4.764748858,2
1,5,2,108,2,1.7,1.700198086,1.390761502,1.38190511,6.108652382,2.548180708,2
3,3,1,109,2,1.1,1.100187139,0.880181808,0.869961608,2.740166926,2.740166926,1
1,2,2,110,2,0.8,0.800085716,0.930159679,0.917979142,3.211405824,3.979350695,2
3,5,1,111,2,1.7,1.700181292,1.600196003,1.589892139,0.017453293,0.017453293,2
5,3,2,112,2,1.1,1.100142041,1.18013332,1.174063636,4.380776423,2.373647783,2
3,4,1,113,2,1.4,1.400157934,0.739163795,0.725964056,1.326450232,1.326450232,1
1,3,1,114,2,1.1,1.100037851,0.781749425,0.773903836,2.548180708,2.548180708,1
5,5,1,115,2,1.7,1.700210527,1.090111758,1.077926866,3.752457892,3.752457892,2
1,5,1,116,2,1.7,1.700070881,1.200164341,1.189999502,4.241150082,4.241150082,1
3,1,1,117,2,0.5,0.500099059,0.11013407,0.101922726,1.640609497,1.640609497,1
5,5,2,118,2,1.7,1.700195909,1.470224053,1.46202204,2.042035225,3.281218994,2
3,2,2,119,2,0.8,0.800146053,0.94021671,0.933979077,2.809980096,5.096361416,2
1,4,1,120,2,1.4,1.399066577,1.299214092,1.285969257,1.640609497,1.640609497,1
1,4,1,121,2,1.4,1.400070539,1.020028222,1.013993683,2.321287905,2.321287905,1
1,5,2,122,2,1.7,1.700150812,1.1592977,1.141950867,0.541052068,0.767944871,1
3,1,1,123,2,0.5,0.500051473,0.49014684,0.485961917,2.49582083,2.49582083,1
1,5,1,124,2,1.7,1.700239141,0.960088801,0.95003344,0.750491578,0.750491578,1
5,4,2,125,2,1.4,1.400313131,1.330142822,1.317953576,4.660029103,2.530727415,2
5,1,2,126,2,0.5,0.50012083,0.560069892,0.54992869,5.166174586,3.769911184,2
1,2,1,127,2,0.8,0.800040308,0.720050895,0.709997711,2.984513021,2.984513021,1
5,2,1,128,2,0.8,0.800011694,0.800101267,0.789960065,2.809980096,2.809980096,1
3,2,2,129,2,0.8,0.798819568,0.750099448,0.741966169,2.600540585,5.323254219,2
3,1,2,130,2,0.5,0.500104346,0.510400549,0.50196434,0.017453293,5.532693729,2
1,3,1,131,2,1.1,1.100119648,0.838669185,0.822031159,2.49582083,2.49582083,1
5,5,1,132,2,1.7,1.700194665,1.130000563,1.125922629,5.096361416,5.096361416,2
1,3,2,133,2,1.1,1.10011405,0.700078656,0.693912868,3.874630939,1.919862177,2
5,5,2,134,2,1.7,1.700175071,1.040028452,1.029965004,1.221730476,5.759586532,2
3,3,2,135,2,1.1,1.1000957,1.200175538,1.189978042,5.934119457,0.383972435,1
3,2,1,136,2,0.8,0.800159738,0.841692577,0.837984753,2.408554368,2.408554368,1
1,2,2,137,2,0.8,0.800102511,1.07011246,1.062015882,0.27925268,4.921828491,2
5,4,1,138,2,1.4,1.400220138,0.910121816,0.901923846,3.071779484,3.071779484,2
3,4,2,139,2,1.4,1.400216716,1.189933763,1.174084475,4.310963252,0.13962634,2
3,5,2,140,2,1.7,1.70021768,1.440151241,1.429953435,6.038839212,4.310963252,2
3,3,1,141,2,1.1,1.100158525,1.030080276,1.013966313,3.682644722,3.682644722,2
5,3,2,142,2,1.1,1.10018154,0.940210179,0.933937401,2.199114858,0.645771823,2
1,1,1,143,2,0.5,0.500090661,0.470058903,0.453983195,3.787364477,3.787364477,1
1,1,2,144,2,0.5,0.500037166,0.841108177,0.838016787,3.420845334,0.698131701,2
5,3,1,145,2,1.1,1.100134577,0.700152056,0.693970717,0.331612558,0.331612558,2
5,1,1,146,2,0.5,0.500070445,0.75001765,0.741956838,2.303834613,2.303834613,2
1,4,2,147,2,1.4,1.400295093,0.96018615,0.94997528,5.131268001,6.021385919,2
5,2,2,148,2,0.8,0.800069543,0.890564162,0.885952835,1.832595715,3.804817769,2
3,4,1,149,2,1.4,1.400197744,0.930058288,0.917992205,3.996803987,3.996803987,1
3,5,1,150,2,1.7,1.700237586,1.040232168,1.030027519,5.253441049,5.253441049,2
5,5,1,151,2,1.7,1.700227011,1.241031916,1.237956699,5.078908123,5.078908123,2
5,5,2,152,2,1.7,1.700187201,1.170168039,1.157966353,1.151917306,6.126105675,2
3,2,1,153,2,0.8,0.800072653,0.910160071,0.901970187,1.117010721,1.117010721,1
3,5,2,154,2,1.7,1.70009825,1.161676354,1.157909437,1.204277184,5.358160804,2
5,4,2,155,2,1.4,1.400150159,0.81016514,0.805951603,0.837758041,1.448623279,2
5,2,2,156,2,0.8,0.800081051,0.9600944,0.94998119,4.241150082,1.431169987,2
1,3,2,157,2,1.1,1.100154793,1.140220256,1.126044237,2.199114858,4.36332313,2
5,1,1,158,2,0.5,0.500030013,0.620062496,0.613951758,3.926990817,3.926990817,2
3,2,2,159,2,0.8,0.800072031,0.64022912,0.630023227,0.837758041,1.79768913,2
5,4,1,160,2,1.4,1.400226047,0.960109951,0.950021933,3.159045946,3.159045946,2
1,3,1,161,2,1.1,1.100134888,1.078441484,1.061923199,1.93731547,1.93731547,1
3,3,2,162,2,1.1,1.100103786,1.040048357,1.029997039,1.361356817,2.809980096,2
1,1,1,163,2,0.5,0.500109011,0.820174586,0.806007275,3.630284844,3.630284844,1
3,4,2,164,2,1.4,1.400164155,1.059944396,1.045980491,2.809980096,5.794493117,1
3,5,1,165,2,1.7,1.700106648,1.170131961,1.157992167,0.104719755,0.104719755,2
1,2,1,166,2,0.8,0.800092248,0.860068679,0.853911288,5.061454831,5.061454831,1
1,1,2,167,2,0.5,0.500033745,0.449987139,0.437995078,4.415683008,1.675516082,2
1,2,2,168,2,0.8,0.800067677,0.720012951,0.709980605,3.926990817,2.949606436,2
3,1,1,169,2,0.5,0.500012285,0.900099619,0.891850331,2.478367538,2.478367538,1
3,1,2,170,2,0.5,0.499990825,0.620132474,0.613926876,4.939281783,5.916666164,2
1,4,1,171,2,1.4,1.400226669,1.669137797,1.654020331,3.630284844,3.630284844,1
5,1,2,172,2,0.5,0.500045253,0.720079197,0.709977806,4.956735076,3.543018382,1
5,2,1,173,2,0.8,0.800133924,0.670590866,0.661970225,1.308996939,1.308996939,1
5,3,2,174,2,1.1,1.100136132,0.639996479,0.63002105,5.410520681,2.408554368,2
3,3,1,175,2,1.1,1.100089168,1.169506818,1.158013939,1.850049007,1.850049007,1
5,3,1,176,2,1.1,1.100076417,0.918668551,0.901978585,0.122173048,0.122173048,2
1,4,2,177,2,1.4,1.400120923,1.070110594,1.061903294,1.500983157,3.159045946,2
1,5,2,178,2,1.7,1.700179425,1.200134173,1.190036513,1.134464014,1.884955592,2
3,4,1,179,2,1.4,1.400133675,1.120093753,1.109936378,0.174532925,0.174532925,2
1,5,1,180,2,1.7,1.700180047,1.939386296,1.925953295,2.28638132,2.28638132,1
1,4,1,181,2,1.4,1.4000497,1.310214126,1.301911965,1.989675347,1.989675347,1
5,3,2,182,2,1.1,1.100196469,1.1300976,1.125998206,4.310963252,2.740166926,2
3,4,1,183,2,1.4,1.400165399,1.200134484,1.189985818,1.727875959,1.727875959,2
1,3,2,184,2,1.1,1.100065531,1.450184013,1.445995046,5.253441049,1.658062789,2
5,4,2,185,2,1.4,1.400221382,0.750146722,0.742008778,1.605702912,3.333578871,2
3,3,2,186,2,1.1,1.10006522,1.31016032,1.301954263,1.256637061,4.276056667,2
1,1,2,187,2,0.5,0.500107145,0.480067416,0.469989662,5.131268001,1.832595715,2
1,3,1,188,2,1.1,1.100121825,0.750092916,0.741966169,5.934119457,5.934119457,1
1,2,2,189,2,0.8,0.80007763,1.070238111,1.061901117,1.343903524,2.862339973,2
3,2,1,190,2,0.8,0.800187108,0.930109916,0.917965146,3.159045946,3.159045946,1
5,3,1,191,2,1.1,1.100102231,0.690048372,0.677922574,2.35619449,2.35619449,2
5,1,2,192,2,0.5,0.500020061,0.650012456,0.645959093,5.305800926,4.450589593,2
5,5,2,193,2,1.7,1.700182225,0.860104446,0.854015168,0.575958653,1.308996939,2
1,2,1,194,2,0.8,0.800086338,0.879941081,0.869943258,3.508111797,3.508111797,1
3,1,1,195,2,0.5,0.500054583,0.72006178,0.709986825,3.246312409,3.246312409,1
1,5,1,196,2,1.7,1.700158898,1.47020477,1.461990316,5.637413484,5.637413484,1
3,3,1,197,2,1.1,1.100082326,1.310126419,1.302013667,5.777039824,5.777039824,1
5,2,2,198,2,0.8,0.800106243,0.970147388,0.965978948,1.780235837,1.029744259,2
5,2,1,199,2,0.8,0.800122727,0.849096637,0.83795334,4.188790205,4.188790205,2
5,5,1,200,2,1.7,1.700359193,1.230167175,1.222017101,1.762782545,1.762782545,2
3,5,1,201,2,1.7,1.700184713,1.380175432,1.366056018,3.839724354,3.839724354,2
1,4,2,202,2,1.4,1.400176284,1.260184626,1.253908116,5.009094953,0.628318531,2
3,4,2,203,2,1.4,1.400141139,1.020113129,1.013971911,1.378810109,0.959931089,2
5,1,1,204,2,0.5,0.500104346,0.460063454,0.45397231,4.328416545,4.328416545,2
3,5,2,205,2,1.7,1.700169473,1.680159912,1.669920119,4.660029103,0.157079633,2
1,1,1,206,2,0.5,0.500088173,0.518346089,0.501959986,3.857177647,3.857177647,1
3,1,2,207,2,0.5,0.499985849,0.35932395,0.342005419,4.555309348,1.902408885,2
5,4,1,208,2,1.4,1.400208319,0.930160923,0.917926269,4.276056667,4.276056667,1
3,2,2,209,2,0.8,0.800058036,0.820150016,0.806025003,3.804817769,0.890117919,2
1,5,2,210,2,1.7,1.70019622,1.200153145,1.190033403,6.178465552,2.932153143,2
3,3,1,211,2,1.1,1.100099121,1.390271651,1.381970735,4.921828491,4.921828491,2
3,5,1,212,2,1.7,1.700189378,1.32920604,1.318022622,5.096361416,5.096361416,2
3,5,2,213,2,1.7,1.700194665,1.030071879,1.014008922,0.541052068,5.305800926,2
3,2,1,214,2,0.8,0.800095358,0.780881066,0.773964795,3.769911184,3.769911184,1
3,1,2,215,2,0.5,0.500093149,0.640069879,0.629964134,4.380776423,3.316125579,2
